cust_id,order_date,order_num
5501398,2018-12-15,5501398-27
5501398,2018-12-16,5501398-19
5501398,2018-12-17,5501398-22
5501398,2018-12-23,5501398-36
5501398,2018-12-28,5501398-24
5501398,2018-04-20,5501398-43
5501398,2018-04-23,5501398-42
5501398,2018-05-01,5501398-49
5501398,2018-05-04,5501398-46
2103767,2018-05-17,2103767-25
2103767,2018-05-18,2103767-42
2103767,2018-06-10,2103767-12
2103767,2018-06-16,2103767-19
2103767,2018-06-17,2103767-43
2103767,2018-06-20,2103767-24
2103767,2018-07-05,2103767-17
2103767,2018-07-10,2103767-16
2103767,2018-08-02,2103767-33
2103767,2018-08-05,2103767-50
2103767,2018-08-14,2103767-38
2103767,2018-08-23,2103767-35
2103767,2018-09-04,2103767-26
2103767,2018-09-07,2103767-45
2103767,2018-01-09,2103767-21
2103767,2018-09-27,2103767-47
2103767,2018-01-19,2103767-4
2103767,2018-01-23,2103767-13
2103767,2018-10-07,2103767-5
2103767,2018-02-01,2103767-28
2103767,2018-10-18,2103767-49
2103767,2018-02-08,2103767-23
2103767,2018-10-22,2103767-27
2103767,2018-10-24,2103767-7
2103767,2018-02-11,2103767-39
2103767,2018-10-27,2103767-34
2103767,2018-02-14,2103767-10
2103767,2018-10-28,2103767-2
2103767,2018-02-20,2103767-29
2103767,2018-11-09,2103767-46
2103767,2018-03-05,2103767-32
2103767,2018-03-07,2103767-31
2103767,2018-11-19,2103767-15
2103767,2018-11-26,2103767-36
2103767,2018-03-16,2103767-1
2103767,2018-03-20,2103767-3
2103767,2018-03-20,2103767-37
2103767,2018-03-23,2103767-6
2103767,2018-03-26,2103767-20
2103767,2018-12-10,2103767-22
2103767,2018-12-15,2103767-40
2103767,2018-12-17,2103767-11
2103767,2018-04-08,2103767-9
2103767,2018-12-20,2103767-30
2103767,2018-04-09,2103767-44
2103767,2018-12-28,2103767-18
2103767,2018-12-28,2103767-41
2103767,2018-05-07,2103767-48
2103767,2018-05-10,2103767-8
2103767,2018-05-12,2103767-14
4823255,2018-05-16,4823255-18
4823255,2018-05-21,4823255-2
4823255,2018-06-04,4823255-41
4823255,2018-06-21,4823255-8
4823255,2018-07-10,4823255-29
4823255,2018-07-14,4823255-20
4823255,2018-07-21,4823255-27
4823255,2018-08-05,4823255-4
4823255,2018-08-05,4823255-43
4823255,2018-08-09,4823255-23
4823255,2018-08-18,4823255-45
4823255,2018-08-22,4823255-32
4823255,2018-09-05,4823255-34
4823255,2018-09-10,4823255-10
4823255,2018-09-14,4823255-19
4823255,2018-09-15,4823255-50
4823255,2018-01-05,4823255-49
4823255,2018-09-20,4823255-31
4823255,2018-01-12,4823255-3
4823255,2018-01-12,4823255-9
4823255,2018-10-12,4823255-44
4823255,2018-02-06,4823255-25
4823255,2018-02-07,4823255-13
4823255,2018-02-11,4823255-21
4823255,2018-02-11,4823255-40
4823255,2018-02-13,4823255-38
4823255,2018-02-14,4823255-6
4823255,2018-11-06,4823255-14
4823255,2018-02-27,4823255-37
4823255,2018-11-10,4823255-35
4823255,2018-03-01,4823255-16
4823255,2018-11-17,4823255-46
4823255,2018-11-19,4823255-36
4823255,2018-03-09,4823255-11
4823255,2018-11-20,4823255-24
4823255,2018-11-26,4823255-12
4823255,2018-12-03,4823255-28
4823255,2018-12-10,4823255-48
4823255,2018-04-03,4823255-39
4823255,2018-12-17,4823255-26
4823255,2018-12-18,4823255-42
4823255,2018-04-08,4823255-17
4823255,2018-04-12,4823255-30
4823255,2018-04-12,4823255-22
4823255,2018-04-14,4823255-33
4823255,2018-04-25,4823255-15
4823255,2018-04-28,4823255-7
4823255,2018-05-02,4823255-5
4823255,2018-05-03,4823255-47
4823255,2018-05-03,4823255-1
4243927,2018-05-27,4243927-35
4243927,2018-05-27,4243927-22
4243927,2018-06-03,4243927-49
4243927,2018-06-08,4243927-13
4243927,2018-06-19,4243927-44
4243927,2018-06-22,4243927-47
4243927,2018-06-25,4243927-26
4243927,2018-07-13,4243927-46
4243927,2018-07-16,4243927-31
4243927,2018-08-02,4243927-30
4243927,2018-08-04,4243927-27
4243927,2018-08-23,4243927-18
4243927,2018-09-03,4243927-39
4243927,2018-09-06,4243927-9
4243927,2018-01-07,4243927-16
4243927,2018-09-23,4243927-40
4243927,2018-09-24,4243927-2
4243927,2018-09-24,4243927-21
4243927,2018-01-17,4243927-37
4243927,2018-10-02,4243927-50
4243927,2018-10-07,4243927-38
4243927,2018-10-07,4243927-4
4243927,2018-10-07,4243927-15
4243927,2018-10-21,4243927-17
4243927,2018-10-21,4243927-29
4243927,2018-10-22,4243927-34
4243927,2018-10-28,4243927-6
4243927,2018-10-28,4243927-5
4243927,2018-02-17,4243927-12
4243927,2018-02-19,4243927-42
4243927,2018-11-02,4243927-45
4243927,2018-02-20,4243927-23
4243927,2018-11-08,4243927-28
4243927,2018-03-02,4243927-11
4243927,2018-03-04,4243927-48
4243927,2018-03-05,4243927-43
4243927,2018-03-06,4243927-8
4243927,2018-11-19,4243927-33
4243927,2018-03-11,4243927-1
4243927,2018-03-11,4243927-24
4243927,2018-03-16,4243927-20
4243927,2018-03-20,4243927-19
4243927,2018-03-26,4243927-14
4243927,2018-12-07,4243927-7
4243927,2018-03-28,4243927-36
4243927,2018-04-09,4243927-41
4243927,2018-04-10,4243927-3
4243927,2018-12-24,4243927-32
4243927,2018-04-22,4243927-25
4243927,2018-05-04,4243927-10
4244439,2018-05-14,4244439-45
4244439,2018-05-16,4244439-17
4244439,2018-05-18,4244439-43
4244439,2018-06-02,4244439-10
4244439,2018-06-08,4244439-23
4244439,2018-06-10,4244439-38
4244439,2018-07-13,4244439-1
4244439,2018-07-13,4244439-31
4244439,2018-07-17,4244439-44
4244439,2018-07-22,4244439-25
4244439,2018-08-23,4244439-16
4244439,2018-09-06,4244439-19
4244439,2018-09-09,4244439-28
4244439,2018-09-14,4244439-26
4244439,2018-09-14,4244439-49
4244439,2018-01-06,4244439-3
4244439,2018-09-20,4244439-35
4244439,2018-01-14,4244439-22
4244439,2018-10-10,4244439-12
4244439,2018-10-10,4244439-14
4244439,2018-10-12,4244439-41
4244439,2018-02-02,4244439-13
4244439,2018-02-04,4244439-40
4244439,2018-10-18,4244439-39
4244439,2018-10-19,4244439-34
4244439,2018-10-22,4244439-5
4244439,2018-10-27,4244439-18
4244439,2018-02-14,4244439-9
4244439,2018-10-28,4244439-24
4244439,2018-02-15,4244439-27
4244439,2018-02-23,4244439-11
4244439,2018-11-06,4244439-48
4244439,2018-02-24,4244439-4
4244439,2018-02-25,4244439-7
4244439,2018-11-16,4244439-15
4244439,2018-11-18,4244439-2
4244439,2018-03-19,4244439-29
4244439,2018-03-20,4244439-30
4244439,2018-03-23,4244439-32
4244439,2018-12-04,4244439-20
4244439,2018-03-26,4244439-21
4244439,2018-12-11,4244439-8
4244439,2018-04-01,4244439-46
4244439,2018-12-19,4244439-6
4244439,2018-12-22,4244439-42
4244439,2018-04-15,4244439-37
4244439,2018-04-17,4244439-36
4244439,2018-04-21,4244439-47
4244439,2018-05-04,4244439-33
4244439,2018-05-09,4244439-50
917976,2018-06-02,917976-7
917976,2018-06-05,917976-30
917976,2018-06-06,917976-28
917976,2018-06-07,917976-24
917976,2018-06-12,917976-43
917976,2018-06-14,917976-33
917976,2018-06-18,917976-8
917976,2018-06-23,917976-35
917976,2018-07-06,917976-5
917976,2018-07-14,917976-26
917976,2018-07-15,917976-44
917976,2018-07-15,917976-6
917976,2018-07-17,917976-50
917976,2018-07-23,917976-21
917976,2018-07-23,917976-41
917976,2018-07-27,917976-34
917976,2018-08-10,917976-15
917976,2018-08-11,917976-3
917976,2018-08-15,917976-14
917976,2018-08-17,917976-19
917976,2018-08-22,917976-22
917976,2018-08-28,917976-40
917976,2018-09-06,917976-18
917976,2018-09-08,917976-11
917976,2018-09-14,917976-13
917976,2018-01-17,917976-12
917976,2018-10-01,917976-45
917976,2018-01-20,917976-16
917976,2018-10-04,917976-10
917976,2018-10-05,917976-27
917976,2018-01-26,917976-29
917976,2018-01-26,917976-38
917976,2018-10-10,917976-31
917976,2018-10-13,917976-2
917976,2018-02-01,917976-42
917976,2018-10-16,917976-37
917976,2018-10-28,917976-20
917976,2018-02-19,917976-9
917976,2018-11-10,917976-17
917976,2018-03-04,917976-49
917976,2018-03-12,917976-32
917976,2018-11-26,917976-39
917976,2018-11-27,917976-47
917976,2018-12-03,917976-25
917976,2018-04-02,917976-48
917976,2018-04-05,917976-36
917976,2018-12-27,917976-46
917976,2018-04-20,917976-1
917976,2018-05-07,917976-23
917976,2018-05-09,917976-4
3020248,2018-05-23,3020248-8
3020248,2018-05-26,3020248-21
3020248,2018-06-18,3020248-11
3020248,2018-06-21,3020248-13
3020248,2018-06-25,3020248-18
3020248,2018-06-25,3020248-34
3020248,2018-07-05,3020248-5
3020248,2018-07-07,3020248-27
3020248,2018-07-21,3020248-3
3020248,2018-08-01,3020248-1
3020248,2018-08-11,3020248-41
3020248,2018-08-23,3020248-17
3020248,2018-09-05,3020248-37
3020248,2018-09-07,3020248-31
3020248,2018-01-01,3020248-10
3020248,2018-09-17,3020248-6
3020248,2018-01-06,3020248-15
3020248,2018-01-06,3020248-24
3020248,2018-09-20,3020248-46
3020248,2018-01-09,3020248-25
3020248,2018-10-01,3020248-47
3020248,2018-01-21,3020248-9
3020248,2018-10-05,3020248-45
3020248,2018-01-23,3020248-32
3020248,2018-01-24,3020248-44
3020248,2018-01-26,3020248-42
3020248,2018-02-08,3020248-30
3020248,2018-02-09,3020248-29
3020248,2018-10-24,3020248-33
3020248,2018-02-22,3020248-26
3020248,2018-11-12,3020248-14
3020248,2018-11-13,3020248-36
3020248,2018-03-03,3020248-20
3020248,2018-11-19,3020248-7
3020248,2018-03-11,3020248-2
3020248,2018-12-01,3020248-43
3020248,2018-12-06,3020248-39
3020248,2018-04-02,3020248-23
3020248,2018-04-03,3020248-12
3020248,2018-12-15,3020248-50
3020248,2018-04-06,3020248-40
3020248,2018-04-08,3020248-22
3020248,2018-12-20,3020248-19
3020248,2018-12-23,3020248-28
3020248,2018-12-25,3020248-48
3020248,2018-04-14,3020248-38
3020248,2018-04-18,3020248-4
3020248,2018-04-27,3020248-16
3020248,2018-05-06,3020248-49
3020248,2018-05-07,3020248-35
37336,2018-05-22,37336-43
37336,2018-06-10,37336-6
37336,2018-06-13,37336-12
37336,2018-07-03,37336-7
37336,2018-07-06,37336-35
37336,2018-07-12,37336-17
37336,2018-08-25,37336-31
37336,2018-09-02,37336-33
37336,2018-09-04,37336-50
37336,2018-01-06,37336-38
37336,2018-01-08,37336-34
37336,2018-09-25,37336-28
37336,2018-01-15,37336-40
37336,2018-09-28,37336-2
37336,2018-10-02,37336-21
37336,2018-01-23,37336-16
37336,2018-10-12,37336-27
37336,2018-10-13,37336-49
37336,2018-10-14,37336-26
37336,2018-02-03,37336-10
37336,2018-02-06,37336-48
37336,2018-10-21,37336-30
37336,2018-10-25,37336-11
37336,2018-10-26,37336-25
37336,2018-02-16,37336-9
37336,2018-02-17,37336-22
37336,2018-02-21,37336-47
37336,2018-02-26,37336-42
37336,2018-02-28,37336-14
37336,2018-11-12,37336-41
37336,2018-11-12,37336-45
37336,2018-11-16,37336-29
37336,2018-03-08,37336-4
37336,2018-11-19,37336-19
37336,2018-03-18,37336-3
37336,2018-12-11,37336-44
37336,2018-04-04,37336-37
37336,2018-12-19,37336-13
37336,2018-12-21,37336-18
37336,2018-12-22,37336-46
37336,2018-12-25,37336-23
37336,2018-12-25,37336-5
37336,2018-12-26,37336-24
37336,2018-12-27,37336-20
37336,2018-04-16,37336-36
37336,2018-04-21,37336-8
37336,2018-04-22,37336-39
37336,2018-04-24,37336-32
37336,2018-05-01,37336-15
37336,2018-05-02,37336-1
1593561,2018-05-13,1593561-30
1593561,2018-05-17,1593561-8
1593561,2018-05-19,1593561-41
1593561,2018-05-22,1593561-26
1593561,2018-05-22,1593561-38
1593561,2018-06-04,1593561-23
1593561,2018-06-12,1593561-16
1593561,2018-06-26,1593561-20
1593561,2018-07-06,1593561-18
1593561,2018-07-13,1593561-9
1593561,2018-07-22,1593561-19
1593561,2018-08-03,1593561-11
1593561,2018-08-05,1593561-6
1593561,2018-08-23,1593561-33
1593561,2018-09-04,1593561-2
1593561,2018-09-05,1593561-3
1593561,2018-09-08,1593561-44
1593561,2018-01-01,1593561-47
1593561,2018-09-15,1593561-40
1593561,2018-09-18,1593561-45
1593561,2018-09-19,1593561-28
1593561,2018-01-07,1593561-14
1593561,2018-09-22,1593561-35
1593561,2018-09-25,1593561-43
1593561,2018-10-08,1593561-48
1593561,2018-10-23,1593561-29
1593561,2018-02-12,1593561-32
1593561,2018-10-26,1593561-24
1593561,2018-02-13,1593561-5
1593561,2018-10-27,1593561-17
1593561,2018-02-15,1593561-27
1593561,2018-02-23,1593561-50
1593561,2018-02-24,1593561-25
1593561,2018-11-11,1593561-21
1593561,2018-11-11,1593561-34
1593561,2018-11-11,1593561-12
1593561,2018-11-12,1593561-22
1593561,2018-03-04,1593561-31
1593561,2018-11-15,1593561-42
1593561,2018-03-05,1593561-1
1593561,2018-03-05,1593561-46
1593561,2018-03-10,1593561-7
1593561,2018-04-07,1593561-49
1593561,2018-04-11,1593561-36
1593561,2018-12-27,1593561-37
1593561,2018-04-19,1593561-4
1593561,2018-05-06,1593561-39
1593561,2018-05-07,1593561-15
1593561,2018-05-08,1593561-10
1593561,2018-05-11,1593561-13
5938905,2018-06-01,5938905-21
5938905,2018-06-07,5938905-42
5938905,2018-06-13,5938905-16
5938905,2018-06-28,5938905-29
5938905,2018-07-03,5938905-49
5938905,2018-07-03,5938905-50
5938905,2018-07-10,5938905-10
5938905,2018-07-22,5938905-6
5938905,2018-07-22,5938905-47
5938905,2018-07-24,5938905-43
5938905,2018-07-24,5938905-5
5938905,2018-07-25,5938905-13
5938905,2018-08-07,5938905-19
5938905,2018-08-16,5938905-14
5938905,2018-08-17,5938905-39
5938905,2018-08-22,5938905-32
5938905,2018-08-25,5938905-34
5938905,2018-09-13,5938905-22
5938905,2018-01-05,5938905-37
5938905,2018-01-05,5938905-4
5938905,2018-09-28,5938905-27
5938905,2018-01-16,5938905-17
5938905,2018-01-17,5938905-48
5938905,2018-01-18,5938905-40
5938905,2018-02-04,5938905-36
5938905,2018-02-05,5938905-26
5938905,2018-02-07,5938905-28
5938905,2018-10-26,5938905-45
5938905,2018-10-28,5938905-9
5938905,2018-02-18,5938905-15
5938905,2018-11-04,5938905-7
5938905,2018-02-26,5938905-33
5938905,2018-11-14,5938905-38
5938905,2018-11-16,5938905-44
5938905,2018-11-17,5938905-2
5938905,2018-12-08,5938905-24
5938905,2018-12-08,5938905-12
5938905,2018-04-03,5938905-23
5938905,2018-12-15,5938905-3
5938905,2018-04-04,5938905-1
5938905,2018-12-21,5938905-18
5938905,2018-12-22,5938905-30
5938905,2018-12-22,5938905-20
5938905,2018-12-23,5938905-11
5938905,2018-12-27,5938905-25
5938905,2018-04-18,5938905-31
5938905,2018-04-19,5938905-46
5938905,2018-04-22,5938905-35
5938905,2018-05-04,5938905-41
5938905,2018-05-12,5938905-8
3730649,2018-05-13,3730649-2
3730649,2018-05-17,3730649-38
3730649,2018-05-19,3730649-15
3730649,2018-05-21,3730649-3
3730649,2018-05-26,3730649-10
3730649,2018-05-27,3730649-50
3730649,2018-06-02,3730649-46
3730649,2018-06-06,3730649-14
3730649,2018-06-08,3730649-40
3730649,2018-06-17,3730649-25
3730649,2018-06-17,3730649-48
3730649,2018-06-22,3730649-32
3730649,2018-06-28,3730649-9
3730649,2018-07-14,3730649-4
3730649,2018-07-18,3730649-11
3730649,2018-08-01,3730649-19
3730649,2018-08-14,3730649-27
3730649,2018-08-14,3730649-45
3730649,2018-08-22,3730649-24
3730649,2018-08-28,3730649-21
3730649,2018-09-13,3730649-20
3730649,2018-01-06,3730649-29
3730649,2018-01-10,3730649-37
3730649,2018-09-24,3730649-39
3730649,2018-09-26,3730649-34
3730649,2018-01-20,3730649-23
3730649,2018-10-04,3730649-44
3730649,2018-01-23,3730649-36
3730649,2018-01-26,3730649-8
3730649,2018-02-02,3730649-28
3730649,2018-10-18,3730649-33
3730649,2018-10-18,3730649-26
3730649,2018-02-11,3730649-30
3730649,2018-02-25,3730649-17
3730649,2018-03-01,3730649-7
3730649,2018-03-05,3730649-47
3730649,2018-03-07,3730649-22
3730649,2018-11-24,3730649-31
3730649,2018-03-15,3730649-16
3730649,2018-03-16,3730649-6
3730649,2018-12-03,3730649-35
3730649,2018-03-23,3730649-41
3730649,2018-03-24,3730649-18
3730649,2018-12-05,3730649-49
3730649,2018-03-28,3730649-42
3730649,2018-12-24,3730649-1
3730649,2018-04-26,3730649-43
3730649,2018-05-02,3730649-12
3730649,2018-05-03,3730649-13
3730649,2018-05-07,3730649-5
6554330,2018-06-01,6554330-17
6554330,2018-06-04,6554330-2
6554330,2018-06-06,6554330-24
6554330,2018-06-16,6554330-1
6554330,2018-06-19,6554330-13
6554330,2018-07-04,6554330-27
6554330,2018-07-19,6554330-22
6554330,2018-07-24,6554330-25
6554330,2018-08-02,6554330-38
6554330,2018-08-08,6554330-43
6554330,2018-08-14,6554330-26
6554330,2018-08-22,6554330-37
6554330,2018-01-01,6554330-4
6554330,2018-01-02,6554330-20
6554330,2018-01-03,6554330-33
6554330,2018-09-19,6554330-50
6554330,2018-01-08,6554330-49
6554330,2018-09-22,6554330-32
6554330,2018-01-11,6554330-11
6554330,2018-09-25,6554330-6
6554330,2018-01-20,6554330-5
6554330,2018-10-09,6554330-44
6554330,2018-10-12,6554330-10
6554330,2018-02-03,6554330-41
6554330,2018-10-24,6554330-21
6554330,2018-02-12,6554330-29
6554330,2018-02-16,6554330-7
6554330,2018-02-19,6554330-23
6554330,2018-11-02,6554330-42
6554330,2018-11-05,6554330-18
6554330,2018-02-24,6554330-30
6554330,2018-02-25,6554330-36
6554330,2018-11-09,6554330-3
6554330,2018-11-10,6554330-35
6554330,2018-11-14,6554330-9
6554330,2018-03-08,6554330-39
6554330,2018-11-25,6554330-16
6554330,2018-03-23,6554330-34
6554330,2018-12-04,6554330-40
6554330,2018-03-27,6554330-46
6554330,2018-03-27,6554330-45
6554330,2018-12-10,6554330-47
6554330,2018-12-13,6554330-28
6554330,2018-12-15,6554330-14
6554330,2018-12-16,6554330-12
6554330,2018-04-05,6554330-31
6554330,2018-04-18,6554330-8
6554330,2018-04-19,6554330-15
6554330,2018-04-26,6554330-19
6554330,2018-05-08,6554330-48
3229146,2018-05-16,3229146-49
3229146,2018-05-20,3229146-4
3229146,2018-05-21,3229146-41
3229146,2018-06-01,3229146-30
3229146,2018-06-16,3229146-48
3229146,2018-06-25,3229146-12
3229146,2018-07-02,3229146-3
3229146,2018-07-03,3229146-20
3229146,2018-07-04,3229146-22
3229146,2018-07-13,3229146-45
3229146,2018-07-16,3229146-5
3229146,2018-08-02,3229146-40
3229146,2018-08-27,3229146-34
3229146,2018-09-04,3229146-28
3229146,2018-09-08,3229146-24
3229146,2018-01-03,3229146-26
3229146,2018-09-18,3229146-25
3229146,2018-01-13,3229146-23
3229146,2018-01-13,3229146-6
3229146,2018-10-09,3229146-21
3229146,2018-10-11,3229146-2
3229146,2018-02-04,3229146-32
3229146,2018-10-27,3229146-50
3229146,2018-10-28,3229146-27
3229146,2018-10-28,3229146-47
3229146,2018-02-19,3229146-39
3229146,2018-02-19,3229146-1
3229146,2018-11-15,3229146-42
3229146,2018-03-13,3229146-8
3229146,2018-03-16,3229146-33
3229146,2018-03-19,3229146-29
3229146,2018-12-01,3229146-7
3229146,2018-03-23,3229146-38
3229146,2018-03-24,3229146-15
3229146,2018-03-25,3229146-19
3229146,2018-12-12,3229146-18
3229146,2018-04-02,3229146-44
3229146,2018-12-14,3229146-17
3229146,2018-04-05,3229146-11
3229146,2018-12-19,3229146-9
3229146,2018-04-10,3229146-37
3229146,2018-12-23,3229146-35
3229146,2018-04-14,3229146-36
3229146,2018-12-28,3229146-31
3229146,2018-04-18,3229146-13
3229146,2018-04-27,3229146-43
3229146,2018-05-01,3229146-16
3229146,2018-05-02,3229146-10
3229146,2018-05-06,3229146-46
3229146,2018-05-06,3229146-14
548570,2018-05-20,548570-50
548570,2018-05-24,548570-44
548570,2018-05-27,548570-29
548570,2018-06-09,548570-40
548570,2018-06-13,548570-5
548570,2018-06-14,548570-41
548570,2018-06-15,548570-38
548570,2018-07-01,548570-33
548570,2018-07-04,548570-47
548570,2018-07-09,548570-42
548570,2018-07-12,548570-43
548570,2018-07-25,548570-27
548570,2018-08-13,548570-24
548570,2018-08-16,548570-6
548570,2018-09-03,548570-15
548570,2018-01-02,548570-2
548570,2018-01-03,548570-14
548570,2018-09-21,548570-45
548570,2018-09-23,548570-20
548570,2018-09-23,548570-49
548570,2018-01-12,548570-13
548570,2018-09-26,548570-22
548570,2018-01-15,548570-11
548570,2018-01-20,548570-19
548570,2018-01-24,548570-4
548570,2018-10-07,548570-28
548570,2018-10-11,548570-7
548570,2018-10-18,548570-23
548570,2018-02-09,548570-8
548570,2018-02-19,548570-35
548570,2018-02-20,548570-3
548570,2018-11-05,548570-36
548570,2018-02-24,548570-17
548570,2018-11-07,548570-9
548570,2018-02-26,548570-48
548570,2018-11-20,548570-32
548570,2018-11-20,548570-34
548570,2018-03-11,548570-39
548570,2018-03-12,548570-30
548570,2018-11-23,548570-25
548570,2018-12-05,548570-46
548570,2018-12-10,548570-37
548570,2018-04-04,548570-12
548570,2018-12-16,548570-31
548570,2018-12-23,548570-1
548570,2018-12-25,548570-10
548570,2018-04-14,548570-26
548570,2018-04-16,548570-21
548570,2018-12-28,548570-16
548570,2018-04-19,548570-18
304858,2018-05-14,304858-28
304858,2018-05-21,304858-27
304858,2018-06-01,304858-50
304858,2018-06-02,304858-38
304858,2018-06-05,304858-26
304858,2018-06-08,304858-5
304858,2018-06-10,304858-42
304858,2018-06-17,304858-36
304858,2018-06-20,304858-49
304858,2018-06-22,304858-3
304858,2018-06-24,304858-30
304858,2018-06-25,304858-32
304858,2018-07-12,304858-8
304858,2018-08-02,304858-11
304858,2018-08-03,304858-14
304858,2018-08-09,304858-4
304858,2018-08-10,304858-33
304858,2018-08-18,304858-9
304858,2018-09-02,304858-6
304858,2018-09-06,304858-23
304858,2018-09-13,304858-19
304858,2018-01-01,304858-29
304858,2018-01-02,304858-46
304858,2018-09-16,304858-7
304858,2018-09-19,304858-25
304858,2018-09-22,304858-47
304858,2018-01-13,304858-22
304858,2018-01-13,304858-35
304858,2018-10-03,304858-45
304858,2018-02-05,304858-18
304858,2018-02-05,304858-1
304858,2018-10-20,304858-13
304858,2018-02-07,304858-16
304858,2018-10-21,304858-37
304858,2018-10-22,304858-17
304858,2018-11-01,304858-34
304858,2018-11-05,304858-43
304858,2018-11-07,304858-44
304858,2018-03-03,304858-12
304858,2018-11-24,304858-48
304858,2018-11-27,304858-2
304858,2018-03-22,304858-24
304858,2018-03-25,304858-41
304858,2018-12-11,304858-10
304858,2018-12-12,304858-15
304858,2018-04-03,304858-21
304858,2018-12-17,304858-31
304858,2018-04-14,304858-39
304858,2018-04-18,304858-20
304858,2018-05-07,304858-40
2272218,2018-05-19,2272218-25
2272218,2018-05-22,2272218-8
2272218,2018-06-18,2272218-5
2272218,2018-06-19,2272218-28
2272218,2018-06-21,2272218-13
2272218,2018-06-22,2272218-20
2272218,2018-06-28,2272218-11
2272218,2018-07-06,2272218-29
2272218,2018-07-12,2272218-18
2272218,2018-07-15,2272218-33
2272218,2018-07-21,2272218-15
2272218,2018-07-28,2272218-46
2272218,2018-08-14,2272218-45
2272218,2018-08-19,2272218-6
2272218,2018-08-22,2272218-12
2272218,2018-09-07,2272218-32
2272218,2018-09-22,2272218-16
2272218,2018-09-26,2272218-14
2272218,2018-10-01,2272218-42
2272218,2018-01-20,2272218-41
2272218,2018-01-22,2272218-27
2272218,2018-10-08,2272218-47
2272218,2018-10-09,2272218-48
2272218,2018-10-13,2272218-36
2272218,2018-10-17,2272218-24
2272218,2018-10-18,2272218-35
2272218,2018-10-19,2272218-44
2272218,2018-10-23,2272218-21
2272218,2018-02-10,2272218-1
2272218,2018-10-24,2272218-40
2272218,2018-10-25,2272218-2
2272218,2018-02-17,2272218-26
2272218,2018-02-24,2272218-43
2272218,2018-03-04,2272218-38
2272218,2018-03-04,2272218-30
2272218,2018-11-22,2272218-17
2272218,2018-11-27,2272218-7
2272218,2018-03-20,2272218-50
2272218,2018-12-11,2272218-31
2272218,2018-12-11,2272218-19
2272218,2018-12-15,2272218-37
2272218,2018-12-17,2272218-4
2272218,2018-04-06,2272218-34
2272218,2018-12-18,2272218-10
2272218,2018-04-12,2272218-3
2272218,2018-04-18,2272218-39
2272218,2018-04-25,2272218-9
2272218,2018-05-02,2272218-22
2272218,2018-05-06,2272218-49
2272218,2018-05-11,2272218-23
6939354,2018-05-13,6939354-50
6939354,2018-06-06,6939354-17
6939354,2018-06-09,6939354-12
6939354,2018-06-14,6939354-25
6939354,2018-06-16,6939354-18
6939354,2018-06-19,6939354-24
6939354,2018-07-06,6939354-10
6939354,2018-07-08,6939354-19
6939354,2018-07-12,6939354-38
6939354,2018-07-21,6939354-27
6939354,2018-07-25,6939354-43
6939354,2018-07-25,6939354-8
6939354,2018-08-11,6939354-23
6939354,2018-08-11,6939354-44
6939354,2018-08-23,6939354-2
6939354,2018-09-03,6939354-9
6939354,2018-09-15,6939354-6
6939354,2018-09-18,6939354-42
6939354,2018-09-19,6939354-48
6939354,2018-09-25,6939354-20
6939354,2018-01-14,6939354-40
6939354,2018-10-07,6939354-47
6939354,2018-01-28,6939354-16
6939354,2018-10-11,6939354-3
6939354,2018-10-14,6939354-22
6939354,2018-10-18,6939354-41
6939354,2018-02-05,6939354-13
6939354,2018-10-20,6939354-5
6939354,2018-10-27,6939354-28
6939354,2018-10-28,6939354-37
6939354,2018-02-16,6939354-1
6939354,2018-11-09,6939354-30
6939354,2018-11-13,6939354-26
6939354,2018-03-03,6939354-34
6939354,2018-11-15,6939354-31
6939354,2018-11-17,6939354-11
6939354,2018-03-07,6939354-33
6939354,2018-03-09,6939354-32
6939354,2018-11-20,6939354-4
6939354,2018-11-25,6939354-36
6939354,2018-03-15,6939354-35
6939354,2018-11-27,6939354-29
6939354,2018-04-05,6939354-14
6939354,2018-12-20,6939354-46
6939354,2018-04-12,6939354-39
6939354,2018-12-27,6939354-49
6939354,2018-05-05,6939354-15
6939354,2018-05-06,6939354-21
6939354,2018-05-10,6939354-45
6939354,2018-05-11,6939354-7
4974810,2018-05-22,4974810-42
4974810,2018-06-04,4974810-36
4974810,2018-06-21,4974810-27
4974810,2018-06-26,4974810-3
4974810,2018-07-03,4974810-6
4974810,2018-07-24,4974810-49
4974810,2018-07-26,4974810-24
4974810,2018-08-02,4974810-48
4974810,2018-08-05,4974810-21
4974810,2018-08-07,4974810-35
4974810,2018-08-10,4974810-41
4974810,2018-08-17,4974810-14
4974810,2018-01-01,4974810-9
4974810,2018-09-14,4974810-50
4974810,2018-09-14,4974810-13
4974810,2018-01-07,4974810-11
4974810,2018-01-08,4974810-43
4974810,2018-01-11,4974810-19
4974810,2018-01-18,4974810-30
4974810,2018-10-02,4974810-28
4974810,2018-01-23,4974810-31
4974810,2018-10-07,4974810-20
4974810,2018-01-25,4974810-29
4974810,2018-10-13,4974810-40
4974810,2018-02-01,4974810-2
4974810,2018-10-17,4974810-12
4974810,2018-10-21,4974810-8
4974810,2018-10-25,4974810-45
4974810,2018-02-13,4974810-16
4974810,2018-10-27,4974810-44
4974810,2018-02-17,4974810-46
4974810,2018-02-18,4974810-22
4974810,2018-11-06,4974810-39
4974810,2018-03-03,4974810-17
4974810,2018-11-14,4974810-1
4974810,2018-11-24,4974810-47
4974810,2018-11-27,4974810-10
