FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,AA,19805,AA,1098,11298,1129803,30194,DFW,14893,1489302,33192,SMF,1230,1231,1.00,17.00,1248,1353,5.00,1420,1358,-22.00,0.00,,0.00,1431.00
2015-01-01,AA,19805,AA,1098,14893,1489302,33192,SMF,11298,1129803,30194,DFW,1500,1447,-13.00,20.00,1507,2026,14.00,2020,2040,20.00,0.00,,0.00,1431.00
2015-01-01,AA,19805,AA,1099,13931,1393102,33667,ORF,11298,1129803,30194,DFW,0705,0701,-4.00,28.00,0729,0944,11.00,0945,0955,10.00,0.00,,0.00,1212.00
2015-01-01,AA,19805,AA,1100,11298,1129803,30194,DFW,12953,1295302,31703,LGA,0600,0554,-6.00,33.00,0627,1001,4.00,1010,1005,-5.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1100,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1055,1053,-2.00,11.00,1104,1349,14.00,1410,1403,-7.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1101,12478,1247802,31703,JFK,13303,1330303,32467,MIA,0652,0649,-3.00,29.00,0718,0951,12.00,1010,1003,-7.00,0.00,,0.00,1089.00
2015-01-01,AA,19805,AA,1102,13303,1330303,32467,MIA,12953,1295302,31703,LGA,2005,2001,-4.00,20.00,2021,2244,4.00,2300,2248,-12.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,1103,12953,1295302,31703,LGA,11298,1129803,30194,DFW,0600,,,,,,,0905,,,1.00,B,0.00,1389.00
2015-01-01,AA,19805,AA,1104,11298,1129803,30194,DFW,12953,1295302,31703,LGA,0655,0647,-8.00,15.00,0702,1039,4.00,1105,1043,-22.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1104,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1150,1148,-2.00,10.00,1158,1439,11.00,1500,1450,-10.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1105,11298,1129803,30194,DFW,11618,1161802,31703,EWR,1335,1408,33.00,13.00,1421,1754,9.00,1745,1803,18.00,0.00,,0.00,1372.00
2015-01-01,AA,19805,AA,1105,11618,1161802,31703,EWR,11298,1129803,30194,DFW,1840,1900,20.00,12.00,1912,2210,8.00,2150,2218,28.00,0.00,,0.00,1372.00
2015-01-01,AA,19805,AA,1106,11298,1129803,30194,DFW,11042,1104203,30647,CLE,1845,1926,41.00,19.00,1945,2241,10.00,2220,2251,31.00,0.00,,0.00,1021.00
2015-01-01,AA,19805,AA,1107,12953,1295302,31703,LGA,11298,1129803,30194,DFW,0645,0641,-4.00,16.00,0657,0946,11.00,1000,0957,-3.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1001,11298,1129803,30194,DFW,15376,1537602,30436,TUS,1825,1941,76.00,14.00,1955,2058,4.00,1945,2102,77.00,0.00,,0.00,813.00
2015-01-01,AA,19805,AA,1002,11298,1129803,30194,DFW,12266,1226603,31453,IAH,1030,,,,,,,1135,,,1.00,B,0.00,224.00
2015-01-01,AA,19805,AA,1002,12266,1226603,31453,IAH,11298,1129803,30194,DFW,1225,1224,-1.00,11.00,1235,1312,17.00,1340,1329,-11.00,0.00,,0.00,224.00
2015-01-01,AA,19805,AA,1003,13303,1330303,32467,MIA,14100,1410002,34100,PHL,0940,0941,1.00,14.00,0955,1215,4.00,1233,1219,-14.00,0.00,,0.00,1013.00
2015-01-01,AA,19805,AA,1003,14100,1410002,34100,PHL,13303,1330303,32467,MIA,1325,1321,-4.00,15.00,1336,1554,9.00,1618,1603,-15.00,0.00,,0.00,1013.00
2015-01-01,AA,19805,AA,1004,11298,1129803,30194,DFW,14635,1463502,31714,RSW,2030,2109,39.00,24.00,2133,0043,7.00,2355,0050,55.00,0.00,,0.00,1017.00
2015-01-01,AA,19805,AA,1005,11298,1129803,30194,DFW,11697,1169703,32467,FLL,1425,1428,3.00,13.00,1441,1755,8.00,1805,1803,-2.00,0.00,,0.00,1119.00
2015-01-01,AA,19805,AA,1005,11697,1169703,32467,FLL,11298,1129803,30194,DFW,1850,1850,0.00,20.00,1910,2046,12.00,2110,2058,-12.00,0.00,,0.00,1119.00
2015-01-01,AA,19805,AA,1006,14679,1467903,33570,SAN,13930,1393003,30977,ORD,1010,1000,-10.00,16.00,1016,1530,8.00,1610,1538,-32.00,0.00,,0.00,1723.00
2015-01-01,AA,19805,AA,1008,13930,1393003,30977,ORD,14635,1463502,31714,RSW,1845,2057,132.00,15.00,2112,0037,5.00,2230,0042,132.00,0.00,,0.00,1120.00
2015-01-01,AA,19805,AA,1009,13930,1393003,30977,ORD,12892,1289203,32575,LAX,2030,2028,-2.00,13.00,2041,2238,18.00,2300,2256,-4.00,0.00,,0.00,1744.00
2015-01-01,AA,19805,AA,1010,11292,1129202,30325,DEN,11298,1129803,30194,DFW,1610,1630,20.00,20.00,1650,1926,10.00,1905,1936,31.00,0.00,,0.00,641.00
2015-01-01,AA,19805,AA,1010,11298,1129803,30194,DFW,11292,1129202,30325,DEN,1430,1445,15.00,28.00,1513,1547,9.00,1530,1556,26.00,0.00,,0.00,641.00
2015-01-01,AA,19805,AA,1011,11540,1154003,30615,ELP,11298,1129803,30194,DFW,0715,0719,4.00,12.00,0731,0945,10.00,1000,0955,-5.00,0.00,,0.00,551.00
2015-01-01,AA,19805,AA,1012,11267,1126702,31267,DAY,11298,1129803,30194,DFW,1250,1247,-3.00,14.00,1301,1419,9.00,1440,1428,-12.00,0.00,,0.00,861.00
2015-01-01,AA,19805,AA,1012,11298,1129803,30194,DFW,11267,1126702,31267,DAY,0855,0849,-6.00,22.00,0911,1156,7.00,1205,1203,-2.00,0.00,,0.00,861.00
2015-01-01,AA,19805,AA,1015,11298,1129803,30194,DFW,14679,1467903,33570,SAN,1535,1614,39.00,23.00,1637,1719,4.00,1650,1723,33.00,0.00,,0.00,1171.00
2015-01-01,AA,19805,AA,1015,14679,1467903,33570,SAN,11298,1129803,30194,DFW,1730,1750,20.00,15.00,1805,2229,8.00,2220,2237,17.00,0.00,,0.00,1171.00
2015-01-01,AA,19805,AA,1016,12478,1247802,31703,JFK,13204,1320402,31454,MCO,1155,1150,-5.00,22.00,1212,1443,10.00,1440,1453,13.00,0.00,,0.00,944.00
2015-01-01,AA,19805,AA,1016,13204,1320402,31454,MCO,12478,1247802,31703,JFK,1550,1545,-5.00,34.00,1619,1822,12.00,1825,1834,9.00,0.00,,0.00,944.00
2015-01-01,AA,19805,AA,1017,11298,1129803,30194,DFW,14747,1474703,30559,SEA,1755,1917,82.00,21.00,1938,2117,6.00,2015,2123,68.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,1018,13303,1330303,32467,MIA,14107,1410702,30466,PHX,0920,0916,-4.00,10.00,0926,1213,9.00,1232,1222,-10.00,0.00,,0.00,1972.00
2015-01-01,AA,19805,AA,1019,13303,1330303,32467,MIA,15304,1530402,33195,TPA,2149,2142,-7.00,21.00,2203,2240,4.00,2251,2244,-7.00,0.00,,0.00,204.00
2015-01-01,AA,19805,AA,1020,11298,1129803,30194,DFW,13244,1324402,33244,MEM,1620,1635,15.00,13.00,1648,1748,7.00,1745,1755,10.00,0.00,,0.00,432.00
2015-01-01,AA,19805,AA,1020,13244,1324402,33244,MEM,11298,1129803,30194,DFW,1825,1835,10.00,10.00,1845,2003,11.00,2010,2014,4.00,0.00,,0.00,432.00
2015-01-01,AA,19805,AA,1022,13851,1385103,33851,OKC,11298,1129803,30194,DFW,0705,0710,5.00,35.00,0745,0822,10.00,0810,0832,22.00,0.00,,0.00,175.00
2015-01-01,AA,19805,AA,1023,10423,1042302,30423,AUS,11298,1129803,30194,DFW,1330,1328,-2.00,12.00,1340,1415,12.00,1435,1427,-8.00,0.00,,0.00,190.00
2015-01-01,AA,19805,AA,1023,11298,1129803,30194,DFW,10423,1042302,30423,AUS,1150,,,,,,,1250,,,1.00,B,0.00,190.00
2015-01-01,AA,19805,AA,1024,10140,1014003,30140,ABQ,11298,1129803,30194,DFW,1530,1544,14.00,10.00,1554,1814,9.00,1810,1823,13.00,0.00,,0.00,569.00
2015-01-01,AA,19805,AA,1024,11298,1129803,30194,DFW,10140,1014003,30140,ABQ,1400,1408,8.00,17.00,1425,1456,4.00,1450,1500,10.00,0.00,,0.00,569.00
2015-01-01,AA,19805,AA,1025,13303,1330303,32467,MIA,11057,1105703,31057,CLT,1315,1309,-6.00,15.00,1324,1501,5.00,1518,1506,-12.00,0.00,,0.00,650.00
2015-01-01,AA,19805,AA,1027,10721,1072102,30721,BOS,11298,1129803,30194,DFW,0925,0920,-5.00,49.00,1009,1329,22.00,1300,1351,51.00,0.00,,0.00,1562.00
2015-01-01,AA,19805,AA,1028,11292,1129202,30325,DEN,13930,1393003,30977,ORD,0600,0601,1.00,14.00,0615,0901,7.00,0935,0908,-27.00,0.00,,0.00,888.00
2015-01-01,AA,19805,AA,1116,13487,1348702,31650,MSP,13930,1393003,30977,ORD,1955,2233,158.00,10.00,2243,2336,7.00,2125,2343,138.00,0.00,,0.00,334.00
2015-01-01,AA,19805,AA,1116,13930,1393003,30977,ORD,13487,1348702,31650,MSP,1745,2041,176.00,18.00,2059,2200,5.00,1915,2205,170.00,0.00,,0.00,334.00
2015-01-01,AA,19805,AA,1118,13930,1393003,30977,ORD,14027,1402702,34027,PBI,1900,1859,-1.00,10.00,1909,2240,4.00,2250,2244,-6.00,0.00,,0.00,1144.00
2015-01-01,AA,19805,AA,1119,13198,1319801,33198,MCI,11298,1129803,30194,DFW,0740,0734,-6.00,20.00,0754,0918,13.00,0930,0931,1.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1120,11298,1129803,30194,DFW,12953,1295302,31703,LGA,1100,1058,-2.00,10.00,1108,1443,6.00,1510,1449,-21.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1120,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1600,1557,-3.00,17.00,1614,1846,13.00,1915,1859,-16.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1121,12953,1295302,31703,LGA,11298,1129803,30194,DFW,0815,0841,26.00,14.00,0855,1143,12.00,1130,1155,25.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1124,10721,1072102,30721,BOS,11298,1129803,30194,DFW,1745,1744,-1.00,21.00,1805,2116,21.00,2120,2137,17.00,0.00,,0.00,1562.00
2015-01-01,AA,19805,AA,1124,11298,1129803,30194,DFW,10721,1072102,30721,BOS,1235,1237,2.00,20.00,1257,1649,8.00,1700,1657,-3.00,0.00,,0.00,1562.00
2015-01-01,AA,19805,AA,1125,11433,1143302,31295,DTW,11298,1129803,30194,DFW,0615,,,,,,,0820,,,1.00,B,0.00,986.00
2015-01-01,AA,19805,AA,1126,14893,1489302,33192,SMF,11298,1129803,30194,DFW,0750,0805,15.00,25.00,0830,1340,16.00,1315,1356,41.00,0.00,,0.00,1431.00
2015-01-01,AA,19805,AA,1129,11298,1129803,30194,DFW,12339,1233904,32337,IND,1305,1358,53.00,11.00,1409,1638,5.00,1605,1643,38.00,0.00,,0.00,761.00
2015-01-01,AA,19805,AA,1129,12339,1233904,32337,IND,11298,1129803,30194,DFW,1645,1721,36.00,8.00,1729,1837,30.00,1815,1907,52.00,0.00,,0.00,761.00
2015-01-01,AA,19805,AA,1131,12953,1295302,31703,LGA,11298,1129803,30194,DFW,0925,0931,6.00,11.00,0942,1212,7.00,1240,1219,-21.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1132,11298,1129803,30194,DFW,14107,1410702,30466,PHX,0950,,,,,,,1130,,,1.00,B,0.00,868.00
2015-01-01,AA,19805,AA,1132,14107,1410702,30466,PHX,11298,1129803,30194,DFW,1215,1206,-9.00,39.00,1245,1533,17.00,1535,1550,15.00,0.00,,0.00,868.00
2015-01-01,AA,19805,AA,1133,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1055,1054,-1.00,12.00,1106,1335,4.00,1410,1339,-31.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,1133,13303,1330303,32467,MIA,12953,1295302,31703,LGA,0715,0713,-2.00,16.00,0729,0959,10.00,1010,1009,-1.00,0.00,,0.00,1096.00
2015-01-01,AA,19805,AA,1134,11298,1129803,30194,DFW,13303,1330303,32467,MIA,2035,2056,21.00,15.00,2111,0026,7.00,0011,0033,22.00,0.00,,0.00,1121.00
2015-01-01,AA,19805,AA,1137,12264,1226402,30852,IAD,13303,1330303,32467,MIA,1721,1719,-2.00,11.00,1730,1943,34.00,2010,2017,7.00,0.00,,0.00,921.00
2015-01-01,AA,19805,AA,1137,13303,1330303,32467,MIA,12264,1226402,30852,IAD,1405,1411,6.00,17.00,1428,1634,7.00,1637,1641,4.00,0.00,,0.00,921.00
2015-01-01,AA,19805,AA,1138,11298,1129803,30194,DFW,12953,1295302,31703,LGA,1135,1142,7.00,17.00,1159,1535,6.00,1545,1541,-4.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1138,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1630,1628,-2.00,14.00,1642,1928,11.00,1945,1939,-6.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1140,11298,1129803,30194,DFW,12953,1295302,31703,LGA,1230,1247,17.00,11.00,1258,1635,3.00,1645,1638,-7.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1140,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1730,1731,1.00,13.00,1744,2021,30.00,2040,2051,11.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1141,15016,1501603,31123,STL,11298,1129803,30194,DFW,0800,0752,-8.00,9.00,0801,0931,23.00,1000,0954,-6.00,0.00,,0.00,550.00
2015-01-01,AA,19805,AA,1142,13930,1393003,30977,ORD,11057,1105703,31057,CLT,1755,1750,-5.00,13.00,1803,2017,11.00,2055,2028,-27.00,0.00,,0.00,599.00
2015-01-01,AA,19805,AA,1144,11298,1129803,30194,DFW,12953,1295302,31703,LGA,1335,1334,-1.00,12.00,1346,1722,5.00,1750,1727,-23.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1144,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1845,1844,-1.00,12.00,1856,2143,14.00,2200,2157,-3.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1146,11298,1129803,30194,DFW,14747,1474703,30559,SEA,0745,0800,15.00,12.00,0812,0946,6.00,1010,0952,-18.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,1033,14570,1457002,34570,RNO,13930,1393003,30977,ORD,0840,0934,54.00,18.00,0952,1524,13.00,1445,1537,52.00,0.00,,0.00,1671.00
2015-01-01,AA,19805,AA,1035,11298,1129803,30194,DFW,15370,1537002,34653,TUL,1620,1631,11.00,18.00,1649,1729,3.00,1720,1732,12.00,0.00,,0.00,237.00
2015-01-01,AA,19805,AA,1035,15370,1537002,34653,TUL,11298,1129803,30194,DFW,1800,1805,5.00,13.00,1818,1909,16.00,1915,1925,10.00,0.00,,0.00,237.00
2015-01-01,AA,19805,AA,1039,13198,1319801,33198,MCI,11298,1129803,30194,DFW,0600,0606,6.00,13.00,0619,0739,9.00,0745,0748,3.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1041,11057,1105703,31057,CLT,11298,1129803,30194,DFW,1510,,,,,,,1705,,,1.00,B,0.00,936.00
2015-01-01,AA,19805,AA,1041,11298,1129803,30194,DFW,11057,1105703,31057,CLT,1105,,,,,,,1420,,,1.00,B,0.00,936.00
2015-01-01,AA,19805,AA,1042,14679,1467903,33570,SAN,13303,1330303,32467,MIA,2230,2226,-4.00,23.00,2249,0604,9.00,0609,0613,4.00,0.00,,0.00,2267.00
2015-01-01,AA,19805,AA,1044,13930,1393003,30977,ORD,13303,1330303,32467,MIA,1210,1203,-7.00,15.00,1218,1545,6.00,1616,1551,-25.00,0.00,,0.00,1197.00
2015-01-01,AA,19805,AA,1046,11298,1129803,30194,DFW,13198,1319801,33198,MCI,0900,0911,11.00,15.00,0926,1027,6.00,1025,1033,8.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1046,13198,1319801,33198,MCI,11298,1129803,30194,DFW,1105,1105,0.00,15.00,1120,1243,13.00,1250,1256,6.00,0.00,,0.00,460.00
2015-01-01,AA,19805,AA,1048,13303,1330303,32467,MIA,13930,1393003,30977,ORD,1955,1959,4.00,20.00,2019,2204,10.00,2213,2214,1.00,0.00,,0.00,1197.00
2015-01-01,AA,19805,AA,1049,11298,1129803,30194,DFW,14492,1449202,34492,RDU,1740,1741,1.00,11.00,1752,2055,4.00,2105,2059,-6.00,0.00,,0.00,1061.00
2015-01-01,AA,19805,AA,1052,11298,1129803,30194,DFW,11278,1127802,30852,DCA,1805,1820,15.00,10.00,1830,2134,5.00,2140,2139,-1.00,0.00,,0.00,1192.00
2015-01-01,AA,19805,AA,1053,11298,1129803,30194,DFW,14100,1410002,34100,PHL,0720,0759,39.00,14.00,0813,1137,5.00,1125,1142,17.00,0.00,,0.00,1303.00
2015-01-01,AA,19805,AA,1053,14100,1410002,34100,PHL,11298,1129803,30194,DFW,1210,1230,20.00,17.00,1247,1526,7.00,1500,1533,33.00,0.00,,0.00,1303.00
2015-01-01,AA,19805,AA,1054,13930,1393003,30977,ORD,14747,1474703,30559,SEA,1110,1112,2.00,17.00,1129,1336,5.00,1345,1341,-4.00,0.00,,0.00,1721.00
2015-01-01,AA,19805,AA,1055,13204,1320402,31454,MCO,11298,1129803,30194,DFW,0600,,,,,,,0805,,,1.00,B,0.00,985.00
2015-01-01,AA,19805,AA,1057,11298,1129803,30194,DFW,13303,1330303,32467,MIA,0515,0703,108.00,15.00,0718,1031,7.00,0856,1038,102.00,0.00,,0.00,1121.00
2015-01-01,AA,19805,AA,1059,13303,1330303,32467,MIA,13495,1349503,33495,MSY,2000,1958,-2.00,28.00,2026,2121,3.00,2111,2124,13.00,0.00,,0.00,675.00
2015-01-01,AA,19805,AA,1060,12892,1289203,32575,LAX,15304,1530402,33195,TPA,2255,2313,18.00,17.00,2330,0642,3.00,0620,0645,25.00,0.00,,0.00,2158.00
2015-01-01,AA,19805,AA,1061,11057,1105703,31057,CLT,12266,1226603,31453,IAH,1845,1840,-5.00,11.00,1851,2025,12.00,2030,2037,7.00,0.00,,0.00,912.00
2015-01-01,AA,19805,AA,1212,11298,1129803,30194,DFW,14730,1473003,33044,SDF,1145,,,,,,,1440,,,1.00,B,0.00,733.00
2015-01-01,AA,19805,AA,1212,14730,1473003,33044,SDF,11298,1129803,30194,DFW,1520,,,,,,,1640,,,1.00,B,0.00,733.00
2015-01-01,AA,19805,AA,1213,11298,1129803,30194,DFW,14771,1477101,32457,SFO,1445,1514,29.00,19.00,1533,1641,4.00,1625,1645,20.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,1213,14771,1477101,32457,SFO,11298,1129803,30194,DFW,1720,1731,11.00,19.00,1750,2250,9.00,2245,2259,14.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,1215,13930,1393003,30977,ORD,14747,1474703,30559,SEA,1540,1553,13.00,12.00,1605,1812,7.00,1810,1819,9.00,0.00,,0.00,1721.00
2015-01-01,AA,19805,AA,1216,11298,1129803,30194,DFW,15370,1537002,34653,TUL,2210,2242,32.00,19.00,2301,2340,4.00,2305,2344,39.00,0.00,,0.00,237.00
2015-01-01,AA,19805,AA,1217,13495,1349503,33495,MSY,11298,1129803,30194,DFW,0815,0812,-3.00,12.00,0824,0942,8.00,0955,0950,-5.00,0.00,,0.00,447.00
2015-01-01,AA,19805,AA,1218,13487,1348702,31650,MSP,11298,1129803,30194,DFW,1140,1333,113.00,18.00,1351,1608,22.00,1420,1630,130.00,0.00,,0.00,852.00
2015-01-01,AA,19805,AA,1219,11298,1129803,30194,DFW,14683,1468303,33214,SAT,2145,2307,82.00,12.00,2319,0007,3.00,2245,0010,85.00,0.00,,0.00,247.00
2015-01-01,AA,19805,AA,1220,14771,1477101,32457,SFO,13303,1330303,32467,MIA,2250,2246,-4.00,44.00,2330,0730,6.00,0705,0736,31.00,0.00,,0.00,2585.00
2015-01-01,AA,19805,AA,1221,13204,1320402,31454,MCO,13930,1393003,30977,ORD,1925,1920,-5.00,15.00,1935,2101,8.00,2110,2109,-1.00,0.00,,0.00,1005.00
2015-01-01,AA,19805,AA,1221,13930,1393003,30977,ORD,13204,1320402,31454,MCO,1505,1503,-2.00,13.00,1516,1821,4.00,1835,1825,-10.00,0.00,,0.00,1005.00
2015-01-01,AA,19805,AA,1222,15376,1537602,30436,TUS,11298,1129803,30194,DFW,0815,0816,1.00,41.00,0857,1135,16.00,1125,1151,26.00,0.00,,0.00,813.00
2015-01-01,AA,19805,AA,1223,11618,1161802,31703,EWR,11298,1129803,30194,DFW,0900,0900,0.00,15.00,0915,1148,15.00,1210,1203,-7.00,0.00,,0.00,1372.00
2015-01-01,AA,19805,AA,1224,10599,1059904,30599,BHM,11298,1129803,30194,DFW,1710,1706,-4.00,14.00,1720,1912,34.00,1920,1946,26.00,0.00,,0.00,597.00
2015-01-01,AA,19805,AA,1224,11298,1129803,30194,DFW,10599,1059904,30599,BHM,1455,1501,6.00,10.00,1511,1622,2.00,1630,1624,-6.00,0.00,,0.00,597.00
2015-01-01,AA,19805,AA,1228,11298,1129803,30194,DFW,14869,1486903,34614,SLC,1400,1450,50.00,15.00,1505,1619,8.00,1550,1627,37.00,0.00,,0.00,989.00
2015-01-01,AA,19805,AA,1228,14869,1486903,34614,SLC,11298,1129803,30194,DFW,1630,1707,37.00,20.00,1727,2042,17.00,2010,2059,49.00,0.00,,0.00,989.00
2015-01-01,AA,19805,AA,1230,14747,1474703,30559,SEA,11298,1129803,30194,DFW,2350,2354,4.00,16.00,0010,0534,4.00,0530,0538,8.00,0.00,,0.00,1660.00
2015-01-01,AA,19805,AA,1231,14831,1483103,32457,SJC,11298,1129803,30194,DFW,0830,0826,-4.00,13.00,0839,1347,11.00,1400,1358,-2.00,0.00,,0.00,1438.00
2015-01-01,AA,19805,AA,1232,13303,1330303,32467,MIA,12892,1289203,32575,LAX,0705,0703,-2.00,22.00,0725,0930,10.00,0948,0940,-8.00,0.00,,0.00,2342.00
2015-01-01,AA,19805,AA,1233,10721,1072102,30721,BOS,11298,1129803,30194,DFW,0555,0551,-4.00,15.00,0606,0909,11.00,0930,0920,-10.00,0.00,,0.00,1562.00
2015-01-01,AA,19805,AA,1234,12889,1288903,32211,LAS,13930,1393003,30977,ORD,0645,0641,-4.00,12.00,0653,1148,9.00,1215,1157,-18.00,0.00,,0.00,1514.00
2015-01-01,AA,19805,AA,1235,13930,1393003,30977,ORD,11292,1129202,30325,DEN,2115,2133,18.00,10.00,2143,2248,13.00,2245,2301,16.00,0.00,,0.00,888.00
2015-01-01,AA,19805,AA,1237,11298,1129803,30194,DFW,14908,1490803,32575,SNA,1950,1950,0.00,15.00,2005,2050,6.00,2100,2056,-4.00,0.00,,0.00,1205.00
2015-01-01,AA,19805,AA,1238,11697,1169703,32467,FLL,13930,1393003,30977,ORD,1025,1019,-6.00,17.00,1036,1226,15.00,1250,1241,-9.00,0.00,,0.00,1182.00
2015-01-01,AA,19805,AA,1108,11298,1129803,30194,DFW,12953,1295302,31703,LGA,0750,0740,-10.00,31.00,0811,1148,2.00,1200,1150,-10.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1108,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1250,1254,4.00,12.00,1306,1546,9.00,1600,1555,-5.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1109,11298,1129803,30194,DFW,14107,1410702,30466,PHX,2145,2156,11.00,18.00,2214,2326,5.00,2320,2331,11.00,0.00,,0.00,868.00
2015-01-01,AA,19805,AA,1110,11298,1129803,30194,DFW,12953,1295302,31703,LGA,0830,0827,-3.00,29.00,0856,1227,5.00,1245,1232,-13.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1110,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1329,1323,-6.00,15.00,1338,1627,15.00,1639,1642,3.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1111,12953,1295302,31703,LGA,11298,1129803,30194,DFW,0730,0729,-1.00,14.00,0743,1027,9.00,1040,1036,-4.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1112,14771,1477101,32457,SFO,11298,1129803,30194,DFW,0030,0019,-11.00,17.00,0036,0529,3.00,0545,0532,-13.00,0.00,,0.00,1464.00
2015-01-01,AA,19805,AA,1113,14122,1412202,30198,PIT,11298,1129803,30194,DFW,0900,0857,-3.00,12.00,0909,1105,9.00,1120,1114,-6.00,0.00,,0.00,1067.00
2015-01-01,AA,19805,AA,1114,11298,1129803,30194,DFW,12953,1295302,31703,LGA,1000,,,,,,,1410,,,1.00,B,0.00,1389.00
2015-01-01,AA,19805,AA,1114,12953,1295302,31703,LGA,11298,1129803,30194,DFW,1455,1529,34.00,12.00,1541,1818,11.00,1810,1829,19.00,0.00,,0.00,1389.00
2015-01-01,AA,19805,AA,1115,11298,1129803,30194,DFW,13256,1325602,33256,MFE,1640,1656,16.00,12.00,1708,1830,3.00,1810,1833,23.00,0.00,,0.00,469.00
2015-01-01,AA,19805,AA,1115,13256,1325602,33256,MFE,11298,1129803,30194,DFW,1850,1908,18.00,10.00,1918,2020,17.00,2025,2037,12.00,0.00,,0.00,469.00
2015-01-01,AA,19805,AA,1179,13303,1330303,32467,MIA,12266,1226603,31453,IAH,0935,0929,-6.00,11.00,0940,1112,8.00,1132,1120,-12.00,0.00,,0.00,964.00
2015-01-01,AA,19805,AA,1180,11298,1129803,30194,DFW,14843,1484304,34819,SJU,1300,1648,228.00,23.00,1711,2311,5.00,1930,2316,226.00,0.00,,0.00,2165.00
2015-01-01,AA,19805,AA,1180,14771,1477101,32457,SFO,11298,1129803,30194,DFW,0600,,,,,,,1130,,,1.00,B,0.00,1464.00
2015-01-01,AA,19805,AA,1181,11298,1129803,30194,DFW,12889,1288903,32211,LAS,1350,1353,3.00,16.00,1409,1434,6.00,1445,1440,-5.00,0.00,,0.00,1055.00
2015-01-01,AA,19805,AA,1181,12889,1288903,32211,LAS,11298,1129803,30194,DFW,1535,1631,56.00,11.00,1642,2051,13.00,2015,2104,49.00,0.00,,0.00,1055.00
2015-01-01,AA,19805,AA,1182,13303,1330303,32467,MIA,13930,1393003,30977,ORD,1820,1838,18.00,20.00,1858,2048,17.00,2040,2105,25.00,0.00,,0.00,1197.00
2015-01-01,AA,19805,AA,1183,10693,1069302,30693,BNA,11298,1129803,30194,DFW,1120,1122,2.00,14.00,1136,1321,12.00,1325,1333,8.00,0.00,,0.00,631.00
2015-01-01,AA,19805,AA,1183,11298,1129803,30194,DFW,10693,1069302,30693,BNA,0900,0907,7.00,15.00,0922,1042,7.00,1040,1049,9.00,0.00,,0.00,631.00
2015-01-01,AA,19805,AA,1184,10140,1014003,30140,ABQ,11298,1129803,30194,DFW,0725,0739,14.00,31.00,0810,1024,8.00,1015,1032,17.00,0.00,,0.00,569.00
2015-01-01,AA,19805,AA,1185,10721,1072102,30721,BOS,13303,1330303,32467,MIA,1355,1345,-10.00,14.00,1359,1654,12.00,1732,1706,-26.00,0.00,,0.00,1258.00
