fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trips_last_5min,key
7.7,2010-02-25 20:14:00 UTC,-73.98224499999999,40.748443,-74.003777,40.740862,2,2751,5785
9.5,2014-10-06 15:16:00 UTC,-73.965898,40.79018,-73.9639,40.772852,1,3577,5786
4.5,2014-10-06 15:16:00 UTC,-73.974535,40.762217,-73.980355,40.753397,2,2623,5787
6.3,2009-02-04 18:18:59 UTC,-73.99149799999999,40.742294,-73.979461,40.752594,1,1367,5788
3.5,2014-02-26 09:19:45 UTC,-73.995138,40.739678999999995,-73.990697,40.745785,1,2172,5789
5.7,2010-02-25 20:14:00 UTC,-73.9902,40.736998,-73.983257,40.726562,5,1334,5790
5.5,2013-04-18 08:48:00 UTC,-73.980143,40.770362,-73.971525,40.782146999999995,1,2876,5791
28.5,2014-05-16 00:42:43 UTC,-73.964884,40.772284,-73.868427,40.859881,1,2008,5792
25.5,2013-12-09 15:03:00 UTC,-73.99011800000001,40.734987,-73.960937,40.812342,1,2011,5793
8.5,2011-12-10 17:43:06 UTC,-73.982,40.7735,-73.9711,40.8008,1,2809,5794
5.0,2013-12-09 15:03:00 UTC,-73.984643,40.758965,-73.989365,40.752272,1,2334,5795
6.0,2014-05-17 15:15:00 UTC,-73.95988,40.782070000000004,-73.95988,40.782070000000004,5,1448,5796
3.7,2010-11-28 14:16:31 UTC,-73.989727,40.748878999999995,-73.984721,40.744892,2,1412,5797
4.9,2010-08-10 19:19:26 UTC,-73.997551,40.674649,-74.008491,40.68095,1,1778,5798
9.0,2015-05-11 14:48:18 UTC,-73.99365234375,40.74684143066406,-73.98307037353516,40.75593185424805,2,2011,5799
4.1,2011-06-19 12:39:56 UTC,-73.990117,40.729339,-73.98232800000001,40.728002000000004,1,2360,5800
43.5,2014-10-06 15:16:00 UTC,-73.787675,40.641867,-73.9445,40.627022,1,1778,5801
7.3,2009-11-05 06:47:00 UTC,-73.963093,40.758128,-73.975717,40.760978,5,2781,5802
8.0,2015-03-04 17:14:43 UTC,-73.99008178710938,40.751800537109375,-73.99173736572266,40.733699798583984,1,2955,5803
7.7,2009-07-01 19:33:12 UTC,-73.99571800000001,40.716446999999995,-74.015314,40.714323,1,1615,5804
5.3,2010-12-21 13:08:00 UTC,-73.98991,40.733552,-74.003355,40.732482,1,2170,5805
13.5,2013-04-15 17:46:52 UTC,-74.00553599999999,40.745074,-73.96621,40.766314,1,2590,5806
4.1,2010-05-07 15:43:01 UTC,-73.98747,40.751164,-73.985862,40.759009999999996,1,1166,5807
7.3,2011-12-16 18:29:40 UTC,-73.965469,40.76187,-73.956446,40.783983,1,1081,5808
5.3,2011-10-05 08:14:00 UTC,-73.960033,40.758188,-73.972853,40.755675,1,2718,5809
2.9,2011-01-24 10:51:52 UTC,-73.973488,40.78457,-73.971898,40.781862,1,1946,5810
8.5,2014-01-16 01:31:04 UTC,-73.986536,40.721734999999995,-73.998828,40.73818,1,3939,5811
9.5,2013-01-11 06:30:32 UTC,-73.979198,40.785191,-73.978567,40.75703,1,2607,5812
4.5,2010-05-10 15:54:28 UTC,-73.982001,40.768214,-73.973915,40.764355,4,3010,5813
5.0,2014-05-25 16:48:13 UTC,-73.989468,40.741820000000004,-73.99962,40.735915000000006,1,1047,5814
6.9,2012-01-29 02:12:20 UTC,-73.98913399999999,40.736808,-73.98177199999999,40.747142,1,876,5815
5.3,2009-09-03 23:25:34 UTC,-73.987059,40.739024,-73.997861,40.726216,1,2607,5816
13.7,2011-12-03 10:28:00 UTC,-73.948298,40.782807,-73.99117199999999,40.751012,1,1561,5817
7.5,2014-05-01 23:42:21 UTC,-73.98844,40.729201,-73.97251700000001,40.745396,1,1247,5818
29.5,2014-07-19 03:52:21 UTC,-73.985747,40.768015999999996,-73.906501,40.697558,1,2477,5819
39.0,2013-09-09 11:39:06 UTC,-73.78814799999999,40.641733,-73.941397,40.715443,1,1450,5820
6.0,2013-04-18 08:48:00 UTC,-73.986537,40.752215,-73.98362,40.760127000000004,1,1247,5821
10.5,2011-03-19 03:32:00 UTC,-73.95481,40.820655,-73.980733,40.775087,5,2876,5822
10.5,2009-06-26 20:42:32 UTC,-73.99118100000001,40.750059,-73.95344899999999,40.773745,2,916,5823
19.7,2009-07-04 08:36:00 UTC,-73.960432,40.801452000000005,-73.87129200000001,40.774142,1,5142,5824
19.0,2014-11-06 22:25:40 UTC,-73.986251,40.740801,-74.017812,40.709849,1,2289,5825
10.5,2011-10-05 08:14:00 UTC,-73.95875799999999,40.783935,-73.980142,40.754529999999995,1,952,5826
5.3,2009-08-07 13:42:59 UTC,-73.972066,40.745835,-73.97130200000001,40.760418,1,2172,5827
5.3,2010-12-21 13:08:00 UTC,-73.971975,40.754405,-73.964127,40.764868,1,1655,5828
40.5,2014-04-10 12:02:52 UTC,-73.996574,40.693887,-73.971999,40.76488,1,2166,5829
6.1,2011-03-04 03:11:35 UTC,-73.988311,40.720495,-73.99549499999999,40.730963,1,2172,5830
10.0,2013-06-14 23:49:58 UTC,-73.981677,40.724627000000005,-74.004349,40.740512,1,2910,5831
5.1,2009-02-12 17:51:38 UTC,-74.002574,40.739605,-73.992604,40.742902,1,1647,5832
4.5,2010-06-18 06:37:32 UTC,-73.982845,40.774449,-73.984707,40.759904999999996,1,2011,5833
11.7,2010-12-21 13:08:00 UTC,-73.95144300000001,40.777705,-73.97962700000001,40.745625,1,2521,5834
8.5,2013-12-06 14:55:00 UTC,-73.962068,40.776216999999995,-73.95168000000001,40.766432,1,2876,5835
6.5,2011-03-24 09:56:53 UTC,-73.971878,40.763054,-73.956414,40.784388,1,673,5836
4.5,2009-05-27 20:37:00 UTC,-74.002792,40.749472,-73.994647,40.750558000000005,1,1286,5837
7.5,2013-04-18 08:48:00 UTC,-73.99003,40.736955,-74.004168,40.742157,1,1334,5838
6.5,2014-05-20 23:09:00 UTC,-73.994182,40.74122,-73.976787,40.750271999999995,6,2084,5839
11.3,2009-12-18 15:52:21 UTC,-73.98182299999999,40.767627000000005,-73.957737,40.765339000000004,1,2809,5840
8.5,2010-08-22 16:50:10 UTC,-73.952302,40.792617,-73.977761,40.757968,1,2002,5841
7.0,2013-12-06 14:55:00 UTC,-73.952575,40.781757,-73.963442,40.775062,3,1938,5842
8.1,2009-05-27 20:37:00 UTC,-73.969032,40.769777000000005,-73.986935,40.745153,1,2623,5843
12.5,2015-04-06 20:59:29 UTC,-73.98797607421875,40.7440071105957,-73.95728302001953,40.77170181274414,1,3487,5844
18.5,2010-12-21 13:08:00 UTC,-73.962727,40.758378,-73.987452,40.695965,5,990,5845
8.5,2012-09-19 05:24:30 UTC,-73.992396,40.764115999999994,-74.00828100000001,40.746795,1,2781,5846
4.5,2010-02-25 20:14:00 UTC,-73.974728,40.76177,-73.983512,40.750173,3,1611,5847
6.5,2012-01-03 19:21:35 UTC,-73.978053,40.744675,-73.978053,40.744675,1,2809,5848
9.5,2013-04-28 10:18:30 UTC,-74.015676,40.710621,-73.997834,40.725746,2,916,5849
9.7,2010-02-25 20:14:00 UTC,-73.9834,40.756907,-74.00873,40.730457,1,3316,5850
26.67,2010-02-28 20:30:26 UTC,-73.872857,40.774224,-73.992769,40.738172,2,1303,5851
28.5,2015-05-21 19:49:34 UTC,-73.9725570678711,40.7465705871582,-73.92987823486328,40.86607360839844,1,1611,5852
11.7,2011-12-03 10:28:00 UTC,-73.95215,40.775868,-73.99141800000001,40.765392999999996,1,1778,5853
2.9,2010-04-29 12:28:00 UTC,-74.00186500000001,40.737902000000005,-74.00154,40.740915,2,1778,5854
7.0,2015-03-05 21:47:43 UTC,-73.98001861572266,40.7269172668457,-73.99629974365234,40.73244094848633,1,1778,5855
6.5,2010-12-21 13:08:00 UTC,-73.96438,40.777318,-73.946732,40.772255,2,2011,5856
8.5,2010-12-21 13:08:00 UTC,-73.956102,40.779275,-73.969928,40.762925,5,2017,5857
8.9,2010-12-11 16:05:09 UTC,-73.962533,40.775083,-73.974365,40.762671000000005,1,2955,5858
13.4,2009-03-21 20:32:25 UTC,-73.995873,40.738578000000004,-73.97755500000001,40.781839,1,2288,5859
10.9,2012-06-11 15:59:55 UTC,-73.951595,40.825084000000004,-73.973813,40.784359,1,2607,5860
17.5,2013-03-27 03:35:00 UTC,-74.00419699999999,40.738002,-73.944058,40.719561999999996,3,3010,5861
4.9,2012-01-10 18:59:24 UTC,-73.986139,40.72622,-73.975545,40.719097,1,3010,5862
33.83,2013-06-07 18:33:44 UTC,-73.863097,40.769593,-73.983839,40.743801,2,3010,5863
14.9,2012-07-05 14:18:00 UTC,-73.87135,40.773937,-73.81725,40.727396999999996,5,945,5864
7.3,2010-11-29 22:33:56 UTC,-73.957993,40.768221000000004,-73.97706,40.776621,1,2607,5865
9.0,2014-05-17 15:15:00 UTC,-73.971028,40.761002000000005,-73.981967,40.775337,1,2607,5866
28.27,2009-11-29 12:44:51 UTC,-73.87271700000001,40.774425,-73.989784,40.748197999999995,1,915,5867
5.3,2012-05-09 19:34:31 UTC,-73.96770500000001,40.761714000000005,-73.973792,40.754422,2,834,5868
9.7,2012-08-22 19:22:06 UTC,-73.97363299999999,40.75459,-73.948575,40.76968,2,1278,5869
6.9,2011-03-19 03:32:00 UTC,-74.00430300000001,40.742632,-73.990107,40.767087,5,2396,5870
11.0,2013-09-17 14:10:35 UTC,-73.996507,40.725493,-73.99767,40.713617,1,1352,5871
15.0,2013-07-11 01:08:53 UTC,-74.00254,40.749983,-73.944978,40.775048,1,879,5872
5.3,2009-05-27 20:37:00 UTC,-73.98215,40.772463,-73.97864,40.785018,5,2478,5873
11.3,2012-03-04 00:57:00 UTC,-73.982352,40.773142,-74.0053,40.73648,1,2172,5874
6.5,2012-09-25 17:08:43 UTC,-73.960966,40.772445000000005,-73.97088000000001,40.779891,2,2172,5875
7.3,2011-03-19 03:32:00 UTC,-73.974345,40.748095,-73.99793299999999,40.73852,1,2240,5876
19.5,2014-11-13 15:08:07 UTC,-73.994113,40.74589,-73.969083,40.763851,1,2542,5877
5.0,2014-06-07 16:34:32 UTC,-73.98556500000001,40.753,-73.991403,40.750313,1,2923,5878
8.0,2013-04-18 08:48:00 UTC,-73.977502,40.750921999999996,-73.985433,40.741510999999996,1,1726,5879
16.0,2013-01-29 12:23:26 UTC,-73.986037,40.757238,-73.951574,40.773663,1,1615,5880
3.5,2013-04-01 00:21:32 UTC,-73.999471,40.728415999999996,-74.002922,40.727614,2,1778,5881
6.9,2010-02-25 20:14:00 UTC,-73.999657,40.728423,-74.006458,40.739443,1,2574,5882
8.1,2010-02-25 20:14:00 UTC,-73.96998,40.74878,-73.947327,40.779803,1,4537,5883
11.3,2011-12-31 20:25:44 UTC,-74.004436,40.730509000000005,-73.97695999999999,40.759812,2,1241,5884
28.5,2012-04-19 13:03:47 UTC,-73.87301,40.774251,-73.977654,40.792037,1,2011,5885
8.0,2015-06-23 19:50:27 UTC,-74.00639343261719,40.73318862915039,-73.99098205566406,40.7547607421875,4,1360,5886
9.3,2010-08-16 12:43:34 UTC,-73.96407099999999,40.756999,-73.957341,40.785247999999996,1,1685,5887
5.3,2012-04-16 07:21:18 UTC,-73.982577,40.735742,-73.97535400000001,40.751655,1,548,5888
19.5,2014-12-29 15:52:53 UTC,-74.01024699999999,40.71994,-73.961816,40.713726,2,2590,5889
8.0,2014-04-20 13:57:43 UTC,-73.993464,40.702525,-73.98156999999999,40.69037,2,2459,5890
8.5,2015-03-13 10:26:52 UTC,-73.99082946777344,40.75077819824219,-73.9764175415039,40.75151824951172,1,1938,5891
9.5,2014-08-30 14:54:15 UTC,-74.003425,40.717869,-73.992053,40.731094,2,1333,5892
4.1,2011-03-19 03:32:00 UTC,-74.001987,40.73036,-73.998542,40.740237,2,1951,5893
7.7,2010-01-17 10:00:25 UTC,-73.996228,40.737997,-74.009178,40.713308000000005,1,1336,5894
17.5,2014-05-20 23:09:00 UTC,-73.981397,40.76842,-73.94189200000001,40.822747,1,1297,5895
12.5,2009-11-07 16:50:40 UTC,-73.998294,40.723887,-73.976331,40.757374,4,1352,5896
7.7,2012-06-21 09:25:06 UTC,-73.982539,40.768184999999995,-73.977542,40.753996,1,2296,5897
7.0,2013-04-18 08:48:00 UTC,-74.004432,40.724995,-74.006457,40.740657,1,3383,5898
6.1,2009-10-27 01:35:43 UTC,-73.964349,40.776082,-73.986625,40.770803,1,2607,5899
10.9,2011-12-22 17:49:02 UTC,-73.948398,40.775935,-73.975693,40.750890999999996,2,1925,5900
3.5,2013-12-26 18:32:32 UTC,-73.96948,40.797814,-73.96755,40.802682,1,1401,5901
11.7,2011-06-04 02:19:01 UTC,-73.9775,40.7845,-73.9412,40.8358,1,1334,5902
15.3,2011-10-05 08:14:00 UTC,-73.973753,40.749005,-74.01134,40.702427,1,3010,5903
21.7,2012-07-05 14:18:00 UTC,-74.015485,40.715725,-73.946735,40.776407,5,2348,5904
7.7,2011-01-09 17:05:17 UTC,-73.961416,40.760816999999996,-73.949972,40.785571000000004,1,916,5905
11.0,2014-02-11 16:55:06 UTC,-73.985642,40.756237,-73.962009,40.778147,4,2833,5906
16.0,2012-09-20 18:29:35 UTC,-73.978031,40.753654,-73.94881099999999,40.776675,1,2172,5907
7.3,2012-03-04 00:57:00 UTC,-74.006188,40.734612,-74.008778,40.718432,1,1742,5908
8.5,2009-07-04 08:36:00 UTC,-73.97833299999999,40.72963,-73.994998,40.750029999999995,2,2603,5909
22.5,2009-09-25 03:47:00 UTC,-74.006012,40.740407,-73.92435,40.74406,5,2623,5910
20.0,2013-04-09 09:39:13 UTC,-73.980132,40.722381,-73.97940600000001,40.753166,1,2366,5911
5.3,2010-03-05 04:13:04 UTC,-73.98604399999999,40.758683000000005,-73.99203100000001,40.749727,1,1334,5912
12.9,2012-06-06 12:34:32 UTC,-73.946107,40.778459000000005,-73.975723,40.760311,1,1334,5913
39.0,2014-02-24 18:22:00 UTC,-73.87315,40.774112,-73.95317800000001,40.658172,1,2623,5914
45.04,2015-04-09 13:47:20 UTC,-73.87271118164062,40.77388381958008,-73.98369598388672,40.76454162597656,1,2876,5915
5.3,2012-07-05 14:18:00 UTC,-73.96791999999999,40.768427,-73.957802,40.78262,5,1334,5916
7.0,2012-11-08 13:28:07 UTC,-73.989135,40.736342,-73.97748399999999,40.751884999999994,1,2809,5917
14.9,2011-03-19 03:32:00 UTC,-73.997862,40.763958,-74.00774799999999,40.705058,1,1404,5918
4.5,2014-02-24 18:22:00 UTC,-73.95845,40.777962,-73.95451800000001,40.783735,1,2414,5919
6.5,2015-04-13 16:29:36 UTC,-73.97462463378906,40.76203536987305,-73.98487091064453,40.74802780151367,1,2601,5920
10.9,2010-10-10 22:01:56 UTC,-73.990725,40.760878000000005,-73.994863,40.727658,2,2172,5921
29.7,2011-12-03 10:28:00 UTC,-73.865652,40.769492,-73.980908,40.76143,1,2542,5922
10.0,2013-07-02 21:38:32 UTC,-73.968455,40.755693,-73.990818,40.750943,1,2773,5923
32.5,2010-02-25 20:14:00 UTC,-73.99289499999999,40.753772999999995,-73.994008,40.620052,1,2623,5924
15.5,2013-01-13 16:32:40 UTC,-73.999213,40.739069,-73.957642,40.773933,1,1938,5925
16.1,2009-05-30 04:48:30 UTC,-73.990729,40.724379,-73.903922,40.713265,2,2954,5926
6.5,2011-10-05 08:14:00 UTC,-73.967552,40.759991,-73.97846700000001,40.772751,1,1938,5927
7.0,2013-12-24 20:57:22 UTC,-73.983283,40.730498,-73.998649,40.734677000000005,4,2809,5928
7.3,2012-07-19 06:27:00 UTC,-73.994112,40.766729999999995,-73.969808,40.754925,1,1742,5929
26.1,2011-03-04 14:35:21 UTC,-73.981818,40.732707,-73.857244,40.730746999999994,1,2542,5930
47.0,2015-02-19 10:17:02 UTC,-73.7767333984375,40.64547348022461,-73.99039459228516,40.66836929321289,1,2718,5931
11.7,2009-12-07 20:49:00 UTC,-73.987493,40.736167,-73.98893299999999,40.777582,2,1726,5932
4.9,2012-02-21 11:53:00 UTC,-73.971967,40.74562,-73.977962,40.748305,1,2809,5933
8.9,2012-04-07 12:05:21 UTC,-73.959266,40.783139,-73.986425,40.755587,3,1699,5934
8.0,2015-06-21 01:25:25 UTC,-73.98106384277344,40.73765182495117,-73.9858627319336,40.719482421875,2,1778,5935
8.9,2010-09-01 08:34:50 UTC,-73.994311,40.724837,-73.988337,40.737362,1,2072,5936
6.5,2014-05-20 23:09:00 UTC,-73.987267,40.718402000000005,-74.004425,40.721262,2,2423,5937
27.7,2012-02-05 18:30:19 UTC,-73.86290799999999,40.769085,-73.98570699999999,40.756397,1,918,5938
14.9,2010-11-14 21:50:34 UTC,-73.947907,40.774567,-74.001161,40.739204,1,1778,5939
8.5,2014-08-28 19:35:11 UTC,-73.9986,40.760501,-73.997279,40.741733,2,2687,5940
57.33,2013-12-09 15:03:00 UTC,-73.98801999999999,40.737802,-73.78970699999999,40.646982,1,4594,5941
12.9,2012-07-19 06:27:00 UTC,-73.996567,40.72361,-73.95455799999999,40.786827,1,2955,5942
8.9,2011-07-28 06:59:24 UTC,-73.979844,40.78411,-73.977426,40.753781,1,1615,5943
9.5,2015-06-21 13:40:40 UTC,-74.00072479248047,40.72563552856445,-73.97677612304688,40.73523330688477,1,2955,5944
6.5,2011-10-05 08:14:00 UTC,-73.953365,40.788302,-73.93978299999999,40.806942,1,2658,5945
4.9,2010-02-25 20:14:00 UTC,-73.993187,40.752016999999995,-73.981637,40.747254999999996,1,2260,5946
9.0,2013-04-18 08:48:00 UTC,-73.99764,40.741177,-73.97966,40.748687,6,2561,5947
10.0,2014-02-24 18:22:00 UTC,-73.995102,40.741627,-74.009845,40.722282,2,2809,5948
6.0,2013-12-09 15:03:00 UTC,-73.966778,40.78419,-73.966778,40.78419,2,1726,5949
5.7,2010-12-21 11:24:35 UTC,-74.003632,40.732343,-73.991182,40.739841,2,1915,5950
10.9,2012-03-04 00:57:00 UTC,-73.98877,40.718793,-73.992867,40.688743,1,2853,5951
10.1,2009-05-27 20:37:00 UTC,-73.967162,40.761123,-73.945752,40.801287,3,3010,5952
6.5,2013-12-06 14:55:00 UTC,-73.95644,40.780347,-73.945277,40.778345,1,2366,5953
11.7,2012-02-21 11:53:00 UTC,-73.97568000000001,40.788025,-73.971808,40.76368,5,1047,5954
4.9,2010-10-02 17:09:01 UTC,-73.99336,40.733301000000004,-73.991566,40.744653,1,2623,5955
4.5,2011-04-22 14:40:47 UTC,-73.974861,40.761179,-73.979373,40.762836,1,1069,5956
7.5,2014-02-24 18:22:00 UTC,-73.97270999999999,40.795862,-73.977692,40.779587,1,1802,5957
17.3,2010-02-25 20:14:00 UTC,-73.981153,40.76502,-74.00294699999999,40.72336,1,1620,5958
17.0,2015-05-09 10:09:38 UTC,-73.97471618652344,40.79077911376953,-74.00469207763672,40.74058151245117,3,1263,5959
10.0,2015-06-25 21:40:59 UTC,-73.96891784667969,40.76160049438477,-73.9741439819336,40.78316879272461,1,1334,5960
25.0,2015-02-03 22:32:35 UTC,-73.9869613647461,40.73337173461914,-73.95210266113281,40.8147087097168,1,2623,5961
23.7,2011-04-07 22:56:01 UTC,-73.965053,40.762562,-74.004142,40.723859999999995,2,2623,5962
5.7,2011-01-28 20:42:59 UTC,-73.983366,40.672588,-73.968772,40.673167,1,916,5963
21.0,2014-02-24 18:22:00 UTC,-73.975305,40.790067,-73.996612,40.733275,1,2623,5964
4.5,2012-03-04 00:57:00 UTC,-73.99675,40.739045000000004,-74.005143,40.741904999999996,1,1150,5965
13.3,2012-03-04 00:57:00 UTC,-73.982452,40.742687,-73.961177,40.799467,1,1742,5966
22.0,2014-11-26 00:51:56 UTC,-74.004014,40.742358,-73.924029,40.744046000000004,1,1146,5967
3.3,2010-04-29 12:28:00 UTC,-73.99705300000001,40.729843,-73.994413,40.732054999999995,2,2348,5968
18.9,2010-02-25 20:14:00 UTC,-73.955712,40.764158,-73.979085,40.692412,1,2876,5969
8.0,2013-10-30 10:54:34 UTC,-73.983435,40.75647,-73.9689,40.761464000000004,1,2833,5970
9.0,2014-10-23 23:51:08 UTC,-73.982963,40.76124,-73.95936400000001,40.763314,1,1612,5971
6.0,2013-07-09 09:26:54 UTC,-73.994322,40.744704999999996,-73.99931099999999,40.734128999999996,1,2833,5972
14.0,2013-09-08 18:40:41 UTC,-73.978749,40.781712,-73.942139,40.808139000000004,2,1198,5973
10.9,2010-05-02 13:33:58 UTC,-73.991348,40.760369,-73.99946800000001,40.726667,3,2207,5974
7.0,2012-09-19 10:10:23 UTC,-73.99043499999999,40.756478,-74.000114,40.758424,1,1975,5975
6.1,2009-12-26 20:51:20 UTC,-73.96056,40.768827,-73.967087,40.758354,2,2990,5976
7.0,2015-03-20 23:29:26 UTC,-73.98220825195312,40.77795028686523,-73.9828109741211,40.761714935302734,3,1239,5977
5.5,2015-05-10 14:26:22 UTC,-74.00416564941406,40.74771499633789,-73.9878921508789,40.74343872070313,2,2809,5978
17.0,2014-05-20 23:09:00 UTC,-73.95465,40.783822,-73.987697,40.732752000000005,1,2490,5979
5.7,2010-03-10 18:42:16 UTC,-73.951982,40.765976,-73.958265,40.775639,1,1222,5980
36.8,2013-01-29 05:21:00 UTC,-73.988798,40.777559000000004,-73.871808,40.774440000000006,1,2781,5981
11.3,2010-08-28 19:14:45 UTC,-73.946345,40.777337,-73.97778000000001,40.760292,1,1726,5982
13.3,2010-04-05 08:32:02 UTC,-73.995046,40.725215000000006,-73.981714,40.756225,2,1615,5983
8.5,2012-07-18 12:06:42 UTC,-73.983492,40.744384000000004,-74.003601,40.723646,1,1331,5984
6.9,2012-07-05 14:18:00 UTC,-73.973775,40.738092,-73.98289799999999,40.747715,5,2617,5985
3.0,2009-01-26 00:39:07 UTC,-74.002116,40.739613,-73.88505699999999,40.74418,1,1718,5986
11.3,2011-07-15 20:27:17 UTC,-73.986862,40.729231,-73.982585,40.76142,1,1969,5987
3.7,2012-05-14 07:59:17 UTC,-73.97665500000001,40.755885,-73.97513199999999,40.763453000000005,1,2627,5988
7.3,2009-05-02 16:08:13 UTC,-73.969268,40.758347,-73.99264699999999,40.742833000000005,1,1726,5989
4.9,2012-03-04 00:57:00 UTC,-73.998755,40.744871999999994,-73.990537,40.756377,6,1247,5990
5.5,2013-06-27 19:03:08 UTC,-74.00502900000001,40.713598,-74.016436,40.716654999999996,1,1247,5991
11.0,2014-07-29 09:30:29 UTC,-73.984852,40.732696000000004,-74.007714,40.747099,1,1842,5992
5.5,2014-05-17 15:15:00 UTC,-73.9768,40.764817,-73.98203199999999,40.773297,1,2157,5993
10.5,2012-01-10 18:59:24 UTC,-73.964184,40.767432,-73.991321,40.755542999999996,1,664,5994
8.5,2011-05-17 09:05:56 UTC,-73.995393,40.759899,-73.975696,40.751846,1,1582,5995
8.5,2014-12-12 15:12:38 UTC,-73.980851,40.76417,-73.978272,40.752655,1,2457,5996
39.0,2014-05-20 23:09:00 UTC,-74.00286700000001,40.743967,-73.868447,40.846785,5,2641,5997
7.3,2010-12-21 13:08:00 UTC,-73.99038,40.761373,-73.995428,40.746457,1,1352,5998
5.3,2012-03-26 16:37:09 UTC,-73.99518,40.739581,-74.005641,40.741949,1,1025,5999
8.1,2010-04-29 12:28:00 UTC,-73.958303,40.784473,-73.982972,40.781777000000005,2,2607,6000
7.7,2011-02-28 21:39:02 UTC,-73.999876,40.734609000000006,-73.975934,40.746522999999996,1,2607,6001
12.0,2013-04-18 08:48:00 UTC,-73.966735,40.766262,-73.962137,40.804066999999996,1,1668,6002
8.1,2011-02-15 15:25:47 UTC,-73.962441,40.772933,-73.972851,40.79083,1,2473,6003
10.5,2013-09-08 08:22:07 UTC,-73.972095,40.786636,-73.961085,40.775898,2,2876,6004
8.9,2011-03-19 03:32:00 UTC,-73.987298,40.719743,-73.95215300000001,40.699527,1,2623,6005
44.04,2015-05-22 15:56:59 UTC,-73.86294555664062,40.76882553100586,-73.9816665649414,40.76530838012695,1,2623,6006
14.9,2012-06-29 14:14:58 UTC,-74.007972,40.745798,-74.001763,40.721425,2,850,6007
34.83,2014-05-19 12:32:21 UTC,-73.86280699999999,40.769171,-73.973964,40.750066,1,1938,6008
7.8,2009-03-26 20:01:11 UTC,-73.99789799999999,40.735846,-73.992526,40.725356,1,1014,6009
8.5,2012-01-03 19:21:35 UTC,-74.001077,40.731396999999994,-73.976846,40.765943,2,1034,6010
15.0,2014-11-02 16:20:42 UTC,-73.959515,40.767387,-73.99077700000001,40.724216999999996,1,1742,6011
5.3,2010-02-14 12:11:59 UTC,-73.978348,40.7526,-73.98583199999999,40.760821,2,2876,6012
15.0,2015-03-02 02:31:32 UTC,-73.98222351074219,40.73171615600586,-73.9350814819336,40.79644012451172,1,1195,6013
7.0,2015-04-02 17:06:11 UTC,-73.99884033203125,40.73411178588867,-73.98155212402344,40.72468948364258,1,2590,6014
6.5,2012-03-17 23:18:12 UTC,-73.98974399999999,40.760525,-73.986977,40.76428,3,2623,6015
5.9,2009-03-26 20:01:11 UTC,-73.97462900000001,40.742079,-73.978592,40.736079,2,2002,6016
7.7,2011-12-03 10:28:00 UTC,-74.002415,40.718862,-73.986287,40.737912,1,2955,6017
3.7,2012-02-21 11:53:00 UTC,-73.982598,40.763187,-73.98633199999999,40.75796,1,2876,6018
9.3,2011-07-24 14:51:06 UTC,-73.991506,40.750060999999995,-73.968463,40.75867,1,975,6019
8.5,2009-12-07 20:49:00 UTC,-74.01503000000001,40.709727,-74.00709,40.748707,1,2530,6020
9.0,2015-05-11 14:48:18 UTC,-73.98223114013672,40.73181533813477,-73.96392822265625,40.75686645507813,1,1195,6021
12.5,2012-01-10 15:24:47 UTC,-73.977514,40.752565999999995,-73.973618,40.787193,1,2172,6022
3.5,2013-04-23 06:56:36 UTC,-73.951727,40.784684999999996,-73.957347,40.777817,1,1081,6023
28.1,2010-12-21 13:08:00 UTC,-73.861727,40.768365,-73.78286700000001,40.643947,1,2382,6024
4.5,2013-05-22 16:17:41 UTC,-73.971193,40.795761999999996,-73.97485400000001,40.789272,1,2172,6025
3.7,2009-10-20 21:04:25 UTC,-73.982185,40.775424,-73.983777,40.780731,2,2172,6026
11.5,2012-11-12 09:58:30 UTC,-73.956677,40.786417,-73.980602,40.753809000000004,1,1726,6027
6.0,2015-06-23 19:50:27 UTC,-73.9592514038086,40.76348114013672,-73.96234893798828,40.77474594116211,1,2876,6028
11.5,2014-10-06 15:16:00 UTC,-73.97633,40.739862,-73.951145,40.777807,1,2809,6029
6.1,2010-04-29 12:28:00 UTC,-73.96873000000001,40.764295000000004,-73.980862,40.76964,5,1611,6030
13.5,2012-11-08 13:28:07 UTC,-73.998839,40.734668,-73.971288,40.763677,1,1611,6031
6.9,2009-09-25 03:47:00 UTC,-73.986002,40.75698,-73.99124,40.7705,1,2348,6032
5.4,2009-02-09 23:59:12 UTC,-73.993447,40.738766999999996,-73.986631,40.751455,1,2694,6033
10.0,2013-12-06 14:55:00 UTC,-73.96512,40.800182,-73.960302,40.781377,1,1611,6034
8.1,2012-03-04 00:57:00 UTC,-73.96334300000001,40.774687,-73.968418,40.799122,1,2781,6035
8.9,2009-11-13 23:07:39 UTC,-73.995082,40.760113,-73.982014,40.740818,2,2342,6036
8.1,2010-04-29 12:28:00 UTC,-73.9704,40.762007000000004,-73.98726500000001,40.770362,1,4537,6037
2.5,2009-08-31 13:27:07 UTC,-73.97936,40.735597999999996,-73.971661,40.758827000000004,1,2377,6038
9.5,2015-03-22 17:49:13 UTC,-73.99017333984375,40.75162887573242,-73.98831176757812,40.73189163208008,1,1951,6039
9.3,2012-06-11 09:16:44 UTC,-73.982885,40.776803,-73.972864,40.762646000000004,1,2607,6040
7.5,2012-10-05 09:31:22 UTC,-74.006242,40.733202,-74.000853,40.718472999999996,2,3451,6041
