fare_amount,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hourofday,dayofweek
6.9,2,-74.00065699999999,40.722188,-74.005941,40.739932,22,0
10.5,2,-73.954655,40.719648,-73.983162,40.721233000000005,11,3
10.1,2,-73.992163,40.749682,-73.96481700000001,40.756128000000004,19,0
11.0,3,-73.953304,40.786238,-73.959164,40.75958,19,0
12.1,1,-74.001051,40.731504,-73.95987099999999,40.770664000000004,17,0
7.0,6,-73.98347700000001,40.726279999999996,-73.98101199999999,40.741642,15,0
7.0,6,-73.98142299999999,40.746525,-73.998497,40.740382000000004,15,0
5.3,2,-73.98830699999999,40.748909999999995,-73.991708,40.758902,12,3
7.7,2,-73.978953,40.785647999999995,-73.959243,40.771315,9,1
12.0,1,-74.002195,40.729572,-73.97913199999999,40.741285,19,0
16.0,1,-73.981215,40.765687,-73.940687,40.796966999999995,17,1
14.5,1,-74.01275,40.706537,-73.967511,40.752421999999996,17,6
16.5,1,-74.00880699999999,40.705017,-73.97630500000001,40.74407,14,0
10.5,5,-73.999705,40.725188,-73.98142800000001,40.761005,10,0
4.1,1,-73.923552,40.743930999999996,-73.93668000000001,40.748373,8,1
5.5,2,-74.00416565,40.747715,-73.98789215,40.74343872,9,4
10.5,2,-73.982698,40.769475,-73.972933,40.764207,12,2
4.9,1,-73.99504,40.693227,-74.001873,40.679016,3,6
8.0,2,-74.00111899999999,40.736456,-73.98044200000001,40.734295,5,0
5.7,2,-74.002759,40.718635,-74.01378000000001,40.702321000000005,12,0
3.7,1,-74.009178,40.719405,-74.005131,40.725525,9,1
13.0,1,-73.978847,40.724146999999995,-73.995653,40.749109999999995,6,1
6.5,2,-73.993862,40.756853,-73.997899,40.764058,9,2
5.3,2,-73.998327,40.726077000000004,-73.97911500000001,40.719934,8,5
4.5,1,-73.952908,40.772364,-73.945779,40.773564,20,3
7.3,5,-73.998467,40.735002,-73.981095,40.759892,17,5
14.1,1,-73.96158199999999,40.763838,-73.997332,40.724677,2,6
10.0,1,-73.99767303,40.72411346,-74.00954437,40.70197296,18,6
4.1,3,-73.975522,40.792153000000006,-73.971071,40.800917,20,3
16.1,2,-73.98177,40.740658,-73.905085,40.746378,14,0
4.1,1,-73.988702,40.733852,-73.984827,40.73059,14,4
13.7,1,-73.983365,40.73914,-74.014513,40.707848,16,1
14.1,2,-74.008151,40.748633,-73.976455,40.790943,2,5
4.5,2,-73.981778,40.747038,-73.9739,40.756194,8,2
4.1,1,-73.974361,40.793791999999996,-73.966759,40.795636,14,4
18.5,2,-73.97927299999999,40.753305,-74.013215,40.715083,14,0
26.9,1,-74.005492,40.726396,-73.970678,40.597764,23,1
8.0,1,-73.96208,40.75947,-73.98044,40.77315,0,4
6.1,1,-73.9591,40.7752,-73.9778,40.7865,15,3
34.83,1,-73.86280699999999,40.769171,-73.973964,40.750066,1,5
7.5,1,-74.00009200000001,40.734877000000004,-74.00279,40.74968,13,0
15.0,4,-73.985062,40.727807,-73.951613,40.772771999999996,18,3
4.5,2,-73.981527,40.780545000000004,-73.977315,40.774440000000006,11,2
7.3,1,-73.98454100000001,40.766536,-73.989597,40.745646,18,2
5.5,1,-73.986737,40.741912,-73.97943000000001,40.749587,20,0
4.5,1,-73.982848,40.758227000000005,-73.989325,40.752525,7,1
5.3,1,-73.987983,40.752067,-73.975447,40.750184999999995,8,5
8.1,1,-74.000342,40.74275,-73.985167,40.774024,23,3
6.0,1,-73.970077,40.767986,-73.959124,40.783294,11,2
4.5,1,-73.955086,40.773265,-73.961851,40.771035,5,3
14.5,2,-73.853651,40.727158,-73.919446,40.758447,12,6
8.0,2,-73.99208,40.738921999999995,-74.002742,40.733512,22,4
4.5,1,-73.98146,40.778729999999996,-73.977278,40.787775,7,4
16.1,2,-73.963902,40.77083,-73.96570200000001,40.80791,14,0
9.0,2,-73.98606,40.76722,-74.007968,40.739952,12,1
5.5,1,-73.97478000000001,40.793234999999996,-73.974437,40.784123,11,6
10.0,2,-73.9822998,40.77481842,-73.98429108,40.75091171,11,3
8.5,1,-73.99698199999999,40.737485,-73.984785,40.720289,23,6
10.0,1,-74.00697199999999,40.728915,-73.97988000000001,40.729387,19,0
6.5,1,-73.991462,40.770093,-73.968898,40.759243,18,1
5.5,1,-74.016067,40.711314,-74.008087,40.714663,7,1
9.5,1,-73.97220612,40.75928116,-73.98522186,40.778732299999994,23,3
6.0,1,-73.998595,40.745252,-73.98139499999999,40.738032000000004,1,1
3.7,1,-73.96430500000001,40.807776000000004,-73.96806,40.801248,16,5
7.7,3,-73.99579200000001,40.756302000000005,-73.9841,40.765021999999995,20,3
6.5,1,-73.967389,40.756383,-73.949274,40.771797,8,2
6.5,1,-74.00702,40.743812,-73.99609,40.758396999999995,12,5
6.0,1,-74.001615,40.730785,-73.988777,40.745087,16,4
9.0,1,-73.99035500000001,40.751692,-73.978482,40.745317,12,2
10.5,1,-73.994873,40.744994,-73.975404,40.764222,14,5
13.5,2,-73.966095,40.794788,-73.98219,40.765969,19,1
4.5,1,-73.96998,40.753268,-73.963368,40.757327000000004,20,3
7.0,1,-73.981071,40.745656,-73.970632,40.753118,21,1
6.5,1,-73.97779799999999,40.733746000000004,-73.99234399999999,40.737858,1,5
11.0,1,-73.994457,40.755115,-73.988072,40.728134999999995,18,6
10.5,1,-73.983503,40.725757,-73.983813,40.691852000000004,2,4
7.3,4,-73.983305,40.738557,-73.99041,40.7538,18,2
15.0,2,-73.9878006,40.74451065,-74.00615692,40.7101059,23,2
3.7,1,-73.990027,40.735353,-73.994132,40.732063000000004,1,5
16.9,1,-73.97431800000001,40.755277,-74.012457,40.709817,15,5
6.5,1,-73.95193,40.784548,-73.968435,40.759878,8,2
5.0,1,-73.98859,40.778287,-73.9816,40.773632,22,6
8.1,1,-73.990095,40.723503,-73.99794200000001,40.741267,14,4
4.1,1,-73.99040699999999,40.718816,-73.989802,40.725592999999996,16,1
9.0,1,-73.99109200000001,40.75528,-73.98145500000001,40.779022999999995,1,5
5.0,2,-73.98671722,40.73402023,-73.97845459,40.74514389,3,3
6.0,1,-73.98775699999999,40.765187,-73.971073,40.757682,23,2
10.5,3,-73.990513,40.756328,-73.956887,40.766632,13,1
5.5,5,-73.992667,40.742862,-73.985763,40.744184999999995,17,5
9.7,1,-73.992334,40.724659,-74.00399399999999,40.747659000000006,22,3
10.5,2,-73.98243199999999,40.751677,-73.99757199999999,40.724605,12,2
49.8,1,-73.991527,40.744308000000004,-73.782668,40.643947999999995,8,2
6.5,1,-73.984932,40.773978,-73.971363,40.762832,8,2
7.5,2,-73.970458,40.783649,-73.951844,40.78182,13,4
7.0,1,-73.99118042,40.75557327,-73.98960876,40.74168015,21,1
36.9,2,-74.011018,40.715612,-74.006395,40.738186999999996,20,5
16.0,1,-73.95571136,40.76419067,-73.99001312,40.75674438,8,0
9.7,1,-73.95121800000001,40.782742,-73.989198,40.774525,14,1
4.1,1,-73.95354300000001,40.779534000000005,-73.947556,40.789504,12,1
8.5,2,-73.99983399999999,40.728543,-73.99776,40.746663,18,1
10.0,1,-73.98584699999999,40.746507,-73.99575,40.725196999999994,13,0
8.5,1,-73.98048,40.77472,-73.959763,40.776975,15,4
13.5,1,-73.99404907,40.74653244,-73.97712708,40.75808334,4,5
13.0,1,-74.003905,40.722307,-73.974968,40.757062,3,5
12.1,1,-73.98141,40.753757,-73.988675,40.77413,10,1
8.1,1,-74.00501,40.746497,-73.995855,40.764112,20,5
20.9,1,-74.005157,40.715488,-73.926052,40.656378000000004,23,1
11.5,1,-73.98145294,40.76861191,-73.95349121,40.76450348,8,1
24.5,2,-73.980878,40.764359999999996,-74.013307,40.702034999999995,11,1
4.0,1,-73.979837,40.780997,-73.98390500000001,40.780577,14,1
11.7,1,-73.96130500000001,40.771747,-73.991413,40.727727,3,6
7.0,1,-73.98888199999999,40.7579,-74.005015,40.746466999999996,6,5
10.1,1,-73.96086700000001,40.769729999999996,-73.9753,40.759202,14,0
13.5,1,-73.97952271,40.75557327,-73.9608078,40.768116,14,3
3.3,1,-73.951063,40.785678000000004,-73.948298,40.782732,8,2
12.0,1,-74.00193900000001,40.746028,-74.015357,40.709944,19,0
12.0,1,-73.949579,40.781741,-73.97796,40.745748,15,2
10.5,1,-73.96833000000001,40.755257,-73.93441700000001,40.753493,16,4
12.5,2,-74.003017,40.732356,-73.985737,40.762824,15,4
3.7,1,-73.995998,40.732223,-73.987092,40.729963,11,1
6.1,1,-73.991688,40.749568,-73.9926,40.759265,18,0
16.5,1,-73.990437,40.737153,-73.966262,40.693397,18,2
13.7,1,-73.9985,40.726126,-73.97556999999999,40.762074,17,6
5.5,1,-73.972453,40.755755,-73.965305,40.760009000000004,7,6
5.3,5,-73.99896700000001,40.734147,-74.006887,40.719613,8,0
6.5,5,-73.978815,40.762013,-73.991178,40.751642,12,0
17.7,1,-73.999787,40.738337,-73.943797,40.802088,18,1
11.7,4,-74.004405,40.740584000000005,-73.967538,40.760197999999995,14,2
46.83,1,-73.86254,40.76889,-73.986242,40.758082,20,0
8.1,1,-73.97360400000001,40.756235,-73.982843,40.750658,22,4
18.5,1,-73.99318695,40.72796631,-73.95973206,40.77080917,11,2
7.3,2,-73.986075,40.768008,-74.006907,40.749063,21,3
4.5,1,-73.955185,40.769053,-73.94691,40.780186,14,2
9.7,1,-73.98109000000001,40.781789,-73.98284699999999,40.752590999999995,22,3
11.3,5,-73.9578,40.773425,-73.975928,40.730627,12,5
18.0,1,-73.967235,40.793608,-73.999044,40.757808000000004,20,5
11.0,1,-74.008227,40.741219,-73.98820400000001,40.72083,20,1
4.5,1,-73.975915,40.76404,-73.98204100000001,40.771532,4,1
6.5,3,-73.99159300000001,40.750957,-73.98791700000001,40.72811,15,1
10.0,1,-73.98724,40.761475,-73.99348,40.741622,10,2
7.5,1,-73.997625,40.713901,-74.01208100000001,40.701534,9,1
4.5,1,-73.978162,40.75245,-73.985217,40.747632,1,5
22.0,1,-73.981088,40.741537,-73.979777,40.781042,12,6
9.5,1,-73.965968,40.75418,-73.985472,40.738517,8,4
12.0,1,-73.98865509,40.75668335,-73.95401764,40.77056122,19,0
4.1,1,-73.981836,40.778599,-73.979686,40.773674,14,3
9.5,2,-73.98496,40.74505,-73.98749000000001,40.728892,19,1
8.0,1,-73.987553,40.732794,-73.991732,40.74446,18,3
18.5,1,-73.966335,40.794332,-74.007925,40.739992,11,2
8.5,5,-73.988435,40.722902000000005,-74.009895,40.721616999999995,5,3
4.5,4,-73.987637,40.741446999999994,-73.97905,40.749352,20,2
8.0,3,-73.987325,40.765665000000006,-74.0062,40.743817,22,2
16.5,1,-73.98598199999999,40.756855,-73.980997,40.725392,9,2
39.33,5,-73.972082,40.74985,-73.865555,40.770866999999996,23,3
2.5,1,-73.982275,40.679943,-73.98224300000001,40.679953000000005,8,6
6.5,5,-73.968788,40.761582000000004,-73.979125,40.766892,19,5
11.0,1,-73.96658199999999,40.764657,-73.98605,40.749204999999996,1,3
6.5,2,-73.993338,40.757395,-74.005723,40.736996000000005,11,1
3.7,1,-73.95747,40.78026,-73.952277,40.780485999999996,8,2
9.0,1,-73.97924042,40.76691818,-73.96151733,40.77728271,10,0
9.7,1,-74.00443,40.724032,-74.00232,40.751822,22,3
12.5,1,-73.976117,40.744565,-74.010375,40.729847,17,0
8.9,2,-73.953703,40.775207,-73.973045,40.741426000000004,22,4
7.5,1,-73.9858551,40.76825333,-73.9907074,40.75006104,13,0
3.7,2,-73.971727,40.749677,-73.976353,40.757346999999996,21,3
5.5,1,-73.994084,40.732105,-74.00733100000001,40.732989,7,1
10.1,1,-73.99306,40.693062,-73.983023,40.665205,19,2
7.5,2,-73.968343,40.755264000000004,-73.955954,40.772037,13,4
9.5,1,-73.982603,40.742078,-73.973485,40.757372,21,0
6.5,1,-73.970297,40.799188,-73.982449,40.780588,8,5
5.7,5,-73.982078,40.776787,-73.96685,40.795438,19,3
10.5,3,-73.9945,40.741,-73.9923,40.7492,18,1
28.0,1,-74.01588199999999,40.711087,-73.97492700000001,40.760365,23,3
5.3,1,-73.98719200000001,40.776327,-73.982132,40.768240000000006,20,0
12.5,1,-73.98824300000001,40.72016,-73.950815,40.777862,12,4
6.1,1,-73.951268,40.7702,-73.950742,40.78313,6,2
28.9,1,-73.967237,40.756868,-73.811363,40.719203,8,2
17.0,3,-73.97697,40.787617,-73.98206,40.750766999999996,17,6
14.5,5,-73.97371674,40.76081085,-73.93148041,40.76021576,11,4
5.3,1,-73.982773,40.765178999999996,-73.98588000000001,40.758053000000004,2,5
5.3,1,-73.989028,40.777085,-73.980976,40.787658,1,5
18.5,5,-74.005983,40.739985,-73.96125500000001,40.664502,19,2
9.3,4,-73.93903399999999,40.760740999999996,-73.908922,40.776944,7,5
52.0,1,-73.788094,40.647358000000004,-73.97523000000001,40.759277000000004,21,4
14.0,1,-73.96306700000001,40.762485,-73.98518299999999,40.752469,22,3
10.0,3,-73.97508,40.792725,-73.96050799999999,40.770333,22,0
80.05,1,-73.98841,40.761897,-74.178072,40.690015,8,0
14.0,1,-73.97625732,40.76398087,-73.99088287,40.73635864,22,3
9.5,5,-73.9743,40.762267,-73.949427,40.776982000000004,22,4
5.0,1,-73.981472,40.783632,-73.97565300000001,40.789092,11,5
6.5,1,-73.9982,40.745633000000005,-73.979125,40.752722,4,5
5.5,1,-73.996995,40.714696999999994,-74.00046800000001,40.719896999999996,7,2
5.0,5,-73.95562744,40.77643967,-73.95573425,40.769363399999996,17,5
14.0,3,-74.005054,40.719402,-73.982434,40.771559,7,6
4.9,1,-73.975,40.749204999999996,-73.97926,40.744142,13,6
8.5,1,-73.991355,40.73896,-74.002308,40.720437,7,4
8.0,1,-73.986152,40.7436,-73.996065,40.747735,8,3
6.0,1,-73.98896027,40.74322891,-73.99066162,40.73075485,0,0
12.5,2,-73.976682,40.776487,-73.948325,40.82217,15,4
6.1,1,-74.00001999999999,40.73875,-74.002555,40.743072,10,1
57.33,2,-74.00394399999999,40.742352000000004,-73.789979,40.646812,22,4
30.5,1,-74.00639699999999,40.704605,-73.861465,40.768232,8,1
4.1,1,-73.937002,40.797975,-73.93900699999999,40.791288,13,5
6.5,1,-73.9937973,40.75709152,-74.00556183,40.74105835,13,3
7.5,4,-73.97460699999999,40.790279999999996,-73.982357,40.775433,21,0
4.5,1,-73.995228,40.739943,-73.99021,40.732873,0,5
6.9,2,-73.993833,40.747025,-74.006668,40.751573,13,2
8.5,2,-73.97846985,40.75250244,-73.98391724,40.76315308,20,4
5.3,1,-73.974525,40.75996,-73.974525,40.75996,7,3
4.5,6,-73.97282,40.790690000000005,-73.965812,40.801362,17,4
9.0,5,-73.978077,40.749097,-73.982638,40.723315,22,4
8.5,1,-74.00954399999999,40.706344,-73.992294,40.74375,20,0
16.9,1,-73.99843800000001,40.745233,-73.92461,40.766094,15,5
3.3,1,-73.95950500000001,40.771285,-73.954427,40.775605,16,2
13.5,1,-73.96652399999999,40.7112,-73.914592,40.685228,14,5
4.5,1,-73.95945,40.77691,-73.95307199999999,40.783412,14,2
4.5,1,-73.95562,40.779634,-73.952573,40.789515,7,2
17.0,1,-73.984892,40.7694,-73.950507,40.779527,8,1
12.9,2,-73.9864,40.730287,-73.963904,40.77088,20,2
10.0,1,-73.983311,40.726321,-73.98029100000001,40.751397,17,4
4.5,2,-73.98573499999999,40.752171999999995,-73.972655,40.7467,19,1
5.3,1,-73.967724,40.802914,-73.979575,40.788726000000004,14,4
3.7,1,-73.96001,40.75822,-73.95258000000001,40.76831,14,4
13.5,3,-73.979382,40.761517,-73.990707,40.730475,13,4
7.5,3,-73.986758,40.77114,-73.973598,40.793877,13,2
4.5,2,-73.988608,40.73735,-73.994782,40.732412,15,5
28.83,5,-73.870977,40.773732,-73.948762,40.777792,21,5
4.5,1,-74.009049,40.725846000000004,-74.006523,40.738028,22,6
5.0,5,-73.99119499999999,40.739816999999995,-73.99849,40.733907,17,5
4.9,1,-73.95049300000001,40.826629,-73.950901,40.814168,10,5
43.3,1,-73.99887700000001,40.597212,-74.004592,40.680692,22,2
4.9,1,-73.945263,40.778686,-73.952548,40.766343,20,4
10.9,2,-73.954913,40.773432,-73.921435,40.743542,20,2
5.3,1,-73.98355500000001,40.765622,-73.993897,40.771421999999994,1,5
15.5,1,-73.9729538,40.75271225,-73.94516754,40.80764389,8,0
20.5,1,-73.98090400000001,40.675692,-73.98670899999999,40.753395000000005,11,1
13.0,1,-73.96445200000001,40.764432,-73.999717,40.753997,8,3
38.1,2,-73.994365,40.750252,-73.93634300000001,40.601862,21,3
5.7,6,-73.982455,40.73984,-73.989745,40.750577,20,1
6.0,6,-73.981172,40.768902000000004,-73.973763,40.784335,15,3
6.9,5,-73.989987,40.734722,-73.99958000000001,40.743802,18,0
6.0,1,-73.99081,40.734712,-73.998325,40.726196,8,6
13.5,1,-73.99429,40.751391999999996,-73.961895,40.764505,1,6
3.7,3,-73.99547700000001,40.723863,-73.990727,40.730472999999996,11,2
7.3,1,-74.00445699999999,40.741735,-73.988585,40.748257,6,1
6.1,1,-73.985008,40.74453,-73.973115,40.760484999999996,18,0
2.9,1,-73.976613,40.78839,-73.97880500000001,40.785675,19,3
6.1,1,-73.978008,40.786313,-73.96563499999999,40.805578000000004,18,0
6.0,1,-73.99194200000001,40.750547,-73.980654,40.760757,19,2
21.7,2,-73.973826,40.764252,-73.870917,40.774119,9,4
25.7,3,-73.959726,40.780284,-73.87070200000001,40.773955,22,1
13.5,1,-73.990205,40.719351,-73.99090600000001,40.751084000000006,21,3
4.0,2,-74.000147,40.737796,-74.006128,40.733074,23,4
6.0,2,-73.979417,40.727758,-73.99433499999999,40.72456,8,4
3.3,3,-73.991027,40.728088,-73.990687,40.73395,20,3
24.0,1,-73.968928,40.766541,-73.942531,40.840182,14,2
4.5,1,-73.987472,40.750271999999995,-73.979938,40.748827,10,1
10.5,3,-73.957593,40.774495,-73.97806800000001,40.759842,18,1
8.5,5,-74.006828,40.730191999999995,-73.990832,40.739575,22,3
6.0,1,-73.96671295,40.80398178,-73.957901,40.82101822,23,0
14.0,1,-73.996117,40.725119,-74.010334,40.707557,19,4
7.0,1,-74.002277,40.739868,-73.98598199999999,40.743753000000005,14,2
5.3,1,-73.98008,40.754801,-73.986452,40.746145,0,5
9.5,1,-73.9927,40.757687,-73.985923,40.74321,4,5
9.0,1,-73.980902,40.750325,-73.962275,40.77601,12,2
7.0,1,-73.97796631,40.75993347,-73.97727203,40.77594757,22,5
4.5,1,-74.00832700000001,40.736302,-73.99726,40.742368,21,1
12.1,1,-73.98858,40.750023999999996,-73.97723,40.758114,2,2
6.1,1,-73.991339,40.751342,-73.994318,40.764053000000004,18,0
21.5,1,-73.990881,40.766065000000005,-73.94524100000001,40.807625,8,3
5.5,2,-73.970897,40.76021,-73.972487,40.752795,10,1
12.5,6,-73.993465,40.747115,-74.009815,40.721577,7,3
49.15,1,-73.98626999999999,40.760825,-73.78985899999999,40.646910999999996,15,0
16.9,1,-73.979058,40.724168,-73.99554300000001,40.767893,15,5
6.1,1,-73.99683,40.737528999999995,-73.980547,40.760237,20,0
9.0,6,-73.99999,40.737852000000004,-73.9822,40.731787,9,6
22.5,1,-74.0146,40.718045000000004,-73.91911800000001,40.693808000000004,20,0
4.1,1,-73.962362,40.763548,-73.970985,40.755186,2,1
4.5,1,-73.99300699999999,40.736955,-74.003776,40.732166,10,0
6.5,3,-73.96605699999999,40.75373,-73.94814000000001,40.778611,6,4
10.1,1,-74.00513307,40.74083532,-73.97412459,40.75441452,19,2
4.9,3,-73.965609,40.805964,-73.973039,40.793245,17,2
5.7,5,-73.97295799999999,40.764518,-73.984818,40.745628,7,2
3.7,2,-73.974562,40.759347,-73.966993,40.76063,21,3
4.5,2,-73.975433,40.754508,-73.969138,40.758753000000006,21,2
5.3,1,-73.966438,40.76475,-73.973331,40.764478000000004,1,5
8.5,6,-73.99405300000001,40.751155,-73.978353,40.760845,10,4
4.9,2,-73.97784300000001,40.752320000000005,-73.985423,40.747271999999995,21,3
5.5,1,-73.9909668,40.75067139,-73.98683167,40.74283981,12,3
4.5,1,-73.981059,40.780938,-73.97614200000001,40.776154,20,3
6.5,5,-74.00590799999999,40.736057,-73.991135,40.75586,19,3
4.5,2,-73.964477,40.715827000000004,-73.959822,40.717884999999995,19,2
12.1,2,-73.981123,40.744572,-74.004603,40.741572999999995,11,6
9.5,6,-73.985637,40.759842,-73.968595,40.767267,12,1
8.0,1,-73.982188,40.727932,-73.985065,40.744525,8,6
8.5,6,-73.980352,40.77547,-73.956763,40.771582,14,4
10.1,1,-73.983221,40.779259,-73.957803,40.812821,19,2
4.9,5,-73.974683,40.741957,-73.977407,40.75131,22,4
12.5,1,-73.978083,40.785802000000004,-73.966113,40.804873,2,0
16.5,1,-74.036836,40.736545,-74.036836,40.736545,18,2
49.5,4,-73.78781,40.641787,-73.976229,40.749016,13,5
35.5,1,-73.78890228,40.64216995,-73.82843781,40.76628876,7,1
7.3,3,-73.988607,40.73706,-73.97558000000001,40.75762,22,4
6.5,4,-73.98934174,40.75791931,-73.97357941,40.76406097,9,1
20.5,1,-73.99271,40.743021999999996,-73.906522,40.737927,11,1
11.5,1,-73.970873,40.75972,-73.990527,40.751482,8,1
8.5,1,-73.97716522,40.76096725,-73.98220825,40.76254272,6,1
8.1,1,-73.95401700000001,40.770792,-73.971488,40.755433000000004,3,3
9.5,1,-73.995272,40.739363,-74.002356,40.760484000000005,16,5
16.5,1,-73.956374,40.778222,-73.985699,40.736107000000004,18,2
28.1,1,-73.97301999999999,40.761082,-73.87186,40.77427,11,5
4.1,1,-73.991064,40.730295,-73.981905,40.732277,9,0
4.0,1,-73.95074463,40.81089783,-73.95439911,40.8156662,13,4
16.1,1,-74.00823100000001,40.711847999999996,-73.966516,40.756415000000004,20,3
4.5,2,-73.96230600000001,40.779076,-73.967383,40.771005,23,0
33.0,1,-73.789654,40.643626,-73.91878,40.702417,2,4
4.5,1,-73.994279,40.761631,-73.987071,40.75966,20,3
14.0,1,-73.976005,40.790662,-73.94601999999999,40.832732,22,3
12.9,5,-74.00412800000001,40.747882000000004,-73.95603,40.784521999999996,16,2
8.1,1,-74.007707,40.732115,-73.98415200000001,40.754929,9,4
8.5,4,-73.981387,40.733358,-73.987802,40.721288,20,3
14.5,1,-73.99859619,40.71985245,-73.97621155,40.74995804,16,6
6.1,1,-73.996038,40.726723,-73.999992,40.714232,18,0
21.5,4,-73.97272491,40.78070831,-74.00312805,40.74398041,13,5
7.0,2,-73.97604100000001,40.748381,-73.960213,40.763911,5,6
5.3,4,-73.997798,40.736094,-73.99421600000001,40.749229,20,0
9.5,1,-73.995807,40.738778,-73.977284,40.746747,15,0
5.3,5,-73.975397,40.75526,-73.964417,40.75646,23,6
8.1,1,-73.943724,40.825542,-73.962402,40.802301,2,1
9.0,1,-73.983675,40.763001,-73.99279,40.751113000000004,1,2
4.5,1,-73.99195862,40.75004196,-73.99043274,40.7562561,3,5
18.5,1,-74.00497299999999,40.741038,-73.95348100000001,40.78368,11,2
6.0,1,-74.00668,40.730740000000004,-73.999119,40.737572,22,4
8.5,1,-73.98144531,40.76903534,-73.99806976,40.75657654,21,4
5.3,1,-73.96226,40.776494,-73.974192,40.760455,8,6
5.3,1,-73.971395,40.787777,-73.96768900000001,40.787765,18,3
10.0,1,-73.977688,40.752449,-74.002527,40.731375,21,4
5.3,1,-73.965817,40.765144,-73.974013,40.752148999999996,7,4
10.5,1,-73.981033,40.746725,-73.955803,40.772472,9,3
12.0,2,-74.00186,40.750871999999994,-73.96984,40.75695,13,6
23.45,1,-73.885339,40.773106,-73.975072,40.751042,17,1
44.9,1,-73.77672700000001,40.645178,-73.957962,40.628028,15,0
6.9,2,-73.97495500000001,40.757252,-73.9877,40.748938,22,0
32.9,1,-73.98813,40.756114000000004,-73.82485600000001,40.77398,15,0
6.1,2,-73.968003,40.787212,-73.95222199999999,40.781352000000005,10,2
13.0,1,-73.997987,40.764022,-73.99206,40.727191999999995,0,6
8.5,2,-73.949235,40.773503000000005,-73.97861800000001,40.787418,14,3
10.0,4,-74.003547,40.738727000000004,-73.976037,40.740682,7,0
8.0,1,-73.980272,40.73881,-73.97816800000001,40.720838,21,0
57.33,1,-73.78988199999999,40.643352,-73.989195,40.758077,12,6
4.9,1,-73.988977,40.742508,-73.99871,40.734087,10,3
13.0,1,-73.954596,40.773937,-73.978944,40.755976000000004,16,6
21.0,1,-73.98898315,40.7586174,-73.954216,40.71834564,17,5
8.5,6,-73.98549,40.775362,-73.971992,40.76577,14,4
7.07,2,-73.956902,40.777567,-73.854035,40.759682,2,6
4.5,1,-73.975972,40.750896999999995,-73.987002,40.739477,15,4
37.83,1,-73.98049300000001,40.764697999999996,-73.870906,40.774043,23,2
18.5,1,-73.93867900000001,40.821562,-74.003855,40.756546,17,3
7.5,2,-74.003435,40.717582,-73.99255500000001,40.698867,13,4
10.0,1,-74.007039,40.742551,-73.982506,40.777258,14,3
24.0,1,-73.99197,40.736187,-73.982938,40.665902,14,2
11.7,1,-73.990565,40.750863,-73.961575,40.774542,8,2
9.7,1,-73.970017,40.789635,-73.972813,40.764221,0,3
5.5,1,-73.95952700000001,40.771029999999996,-73.96123,40.767396999999995,6,2
8.9,3,-73.973712,40.764257,-73.99524100000001,40.745244,20,3
12.1,1,-74.00071,40.757653000000005,-74.007387,40.736378,21,0
14.0,1,-73.950649,40.771573,-73.991618,40.770069,2,6
16.5,2,-74.001242,40.730992,-73.97126800000001,40.795064,2,6
12.1,1,-73.985802,40.768084,-73.984783,40.729704,10,2
26.9,1,-73.994613,40.750564000000004,-73.940629,40.844842,23,1
6.0,1,-73.976232,40.751602,-73.97161,40.75867,12,0
13.0,1,-73.953538,40.779458,-73.966792,40.805662,12,5
8.0,1,-73.977802,40.746229,-73.994241,40.745008,7,3
8.1,1,-73.974177,40.791622,-73.9857,40.765378000000005,2,6
40.33,2,-73.873014,40.77406,-73.970476,40.764365999999995,17,5
8.1,2,-73.983665,40.730002,-73.963553,40.757333,0,5
9.5,1,-73.992972,40.688402,-73.98339,40.6677,1,1
8.1,2,-73.98049,40.764927,-73.97685200000001,40.744815,0,5
7.0,1,-73.99203399999999,40.749132,-73.979526,40.737097999999996,22,2
14.5,2,-73.98822,40.749772,-73.97398199999999,40.756103,8,2
13.0,2,-73.979022,40.750668,-73.996286,40.724253000000004,1,0
16.5,1,-73.913072,40.742728,-73.975183,40.787402,18,2
7.3,2,-73.951707,40.793543,-73.97319,40.764058,9,4
15.7,1,-73.98334100000001,40.75723,-74.00963,40.701914,0,6
6.1,1,-74.00716,40.744271999999995,-73.99815500000001,40.740596000000004,10,5
8.5,1,-73.978488,40.756879999999995,-74.00263199999999,40.744871999999994,17,4
8.5,4,-73.977807,40.758175,-73.997063,40.742338000000004,15,3
7.3,1,-74.007743,40.732793,-73.985201,40.741613,11,4
3.3,1,-73.988905,40.722735,-73.991275,40.717508,19,1
9.0,2,-73.96494100000001,40.772627,-73.976995,40.754457,12,1
13.0,1,-74.009431,40.725988,-73.981679,40.758601,10,5
11.3,3,-73.972432,40.75907,-74.00709499999999,40.741498,18,6
29.0,2,-73.970037,40.79683,-74.00355,40.710922,17,4
5.3,1,-73.982712,40.766733,-73.980183,40.780429999999996,7,3
7.3,5,-73.99568199999999,40.726733,-74.00510200000001,40.722854999999996,17,5
8.1,1,-73.983788,40.749223,-74.005768,40.740168,20,5
12.5,1,-73.99799300000001,40.721016999999996,-73.97855799999999,40.745082000000004,6,5
4.1,1,-73.95394300000001,40.778684999999996,-73.946095,40.773014,14,4
13.0,1,-74.00068,40.72742,-73.957747,40.711232,9,2
8.5,1,-73.988258,40.774681,-73.983948,40.752883000000004,1,4
38.27,2,-73.865717,40.770692,-73.97436,40.758223,6,3
